order_id,주문일,채널,sku,제품명,색상,수량,판매단가,판매금액,주문상태,배송지역,기획전
OWN-260514-008,2026-05-14,자사몰,SHD-BAG-M,SHOULDER BAG M,Midnight Black,1,91100,91100,배송완료,인천,무신사 단독 5월 블랙 위크
OWN-260514-009,2026-05-14,자사몰,TOTE-001-XS,TOTE BRIEF 001 XS,Stone Grey,1,56050,56050,배송완료,인천,
OWN-260514-010,2026-05-14,자사몰,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Forest Green,1,146500,146500,배송완료,대구,무신사 단독 5월 블랙 위크
OWN-260514-011,2026-05-14,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Summer Grey,1,132900,132900,교환,광주,무신사 단독 5월 블랙 위크
OWN-260514-012,2026-05-14,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Cloud Cream,2,132900,265800,배송완료,대전,무신사 단독 5월 블랙 위크
OWN-260514-012,2026-05-14,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Stone Grey,1,132900,132900,배송완료,대전,무신사 단독 5월 블랙 위크
OWN-260514-013,2026-05-14,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Forest Green,1,132900,132900,배송완료,광주,무신사 단독 5월 블랙 위크
OWN-260514-013,2026-05-14,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Midnight Black,2,101150,202300,배송완료,광주,
OWN-260514-014,2026-05-14,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Midnight Black,1,132900,132900,배송완료,서울,무신사 단독 5월 블랙 위크
OWN-260514-015,2026-05-14,자사몰,HDL-PCH-002,HANDLE POUCH 002,Sand,1,25000,25000,배송완료,광주,
OWN-260514-016,2026-05-14,자사몰,SHD-BAG-M,SHOULDER BAG M,Stone Grey,1,91100,91100,배송완료,광주,무신사 단독 5월 블랙 위크
OWN-260514-017,2026-05-14,자사몰,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Summer Grey,1,146500,146500,배송완료,경기,무신사 단독 5월 블랙 위크
OWN-260514-018,2026-05-14,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Sand,1,132900,132900,배송완료,부산,무신사 단독 5월 블랙 위크
OWN-260514-019,2026-05-14,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Midnight Black,1,132900,132900,배송완료,대전,무신사 단독 5월 블랙 위크
OWN-260514-020,2026-05-14,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Sand,1,132900,132900,배송완료,부산,무신사 단독 5월 블랙 위크
OWN-260514-021,2026-05-14,자사몰,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Cloud Cream,1,146500,146500,환불,서울,무신사 단독 5월 블랙 위크
OWN-260514-022,2026-05-14,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Grape Grey,1,101150,101150,배송완료,광주,
OWN-260514-022,2026-05-14,자사몰,SHD-BAG-M,SHOULDER BAG M,Sand,1,91100,91100,배송완료,광주,무신사 단독 5월 블랙 위크
OWN-260514-023,2026-05-14,자사몰,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Grape Grey,1,146500,146500,배송완료,부산,무신사 단독 5월 블랙 위크
OWN-260514-023,2026-05-14,자사몰,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Midnight Black,1,146500,146500,배송완료,부산,무신사 단독 5월 블랙 위크
OWN-260514-024,2026-05-14,자사몰,SHD-BAG-M,SHOULDER BAG M,Sand,1,91100,91100,배송완료,경기,무신사 단독 5월 블랙 위크
OWN-260514-024,2026-05-14,자사몰,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Summer Grey,1,146500,146500,배송완료,경기,무신사 단독 5월 블랙 위크
OWN-260514-025,2026-05-14,자사몰,SHD-BAG-M,SHOULDER BAG M,Forest Green,1,91100,91100,배송완료,광주,무신사 단독 5월 블랙 위크
OWN-260514-026,2026-05-14,자사몰,SHD-BAG-M,SHOULDER BAG M,Cloud Cream,1,91100,91100,배송완료,광주,무신사 단독 5월 블랙 위크
OWN-260514-026,2026-05-14,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Forest Green,1,132900,132900,배송완료,광주,무신사 단독 5월 블랙 위크
OWN-260514-027,2026-05-14,자사몰,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Sand,1,146500,146500,배송완료,서울,무신사 단독 5월 블랙 위크
OWN-260514-028,2026-05-14,자사몰,SHD-BAG-M,SHOULDER BAG M,Grape Grey,1,91100,91100,배송완료,대구,무신사 단독 5월 블랙 위크
SSG-260514-001,2026-05-14,SSG,SHD-BAG-M,SHOULDER BAG M,Cloud Cream,1,95900,95900,배송완료,인천,무신사 단독 5월 블랙 위크
SSG-260514-002,2026-05-14,SSG,HDL-PCH-001,HANDLE POUCH 001,Stone Grey,1,25000,25000,배송완료,인천,
SSG-260514-003,2026-05-14,SSG,BOAT-TT-M,BOAT TOTE BAG M,Midnight Black,2,89000,178000,배송완료,기타,
SSG-260514-004,2026-05-14,SSG,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Stone Grey,1,139900,139900,배송완료,인천,무신사 단독 5월 블랙 위크
SSG-260514-004,2026-05-14,SSG,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Stone Grey,1,139900,139900,배송완료,인천,무신사 단독 5월 블랙 위크
29C-260515-001,2026-05-15,29CM,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Grape Grey,1,159000,159000,배송완료,광주,
29C-260515-002,2026-05-15,29CM,TOTE-001-XS,TOTE BRIEF 001 XS,Sand,1,59000,59000,결제완료,기타,
29C-260515-003,2026-05-15,29CM,SHD-BAG-M,SHOULDER BAG M,Summer Grey,1,109000,109000,배송완료,부산,
MUS-260515-001,2026-05-15,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Forest Green,1,159000,159000,배송완료,광주,
MUS-260515-001,2026-05-15,무신사,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Sand,1,185000,185000,배송완료,광주,
MUS-260515-002,2026-05-15,무신사,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Midnight Black,1,185000,185000,배송완료,광주,
MUS-260515-002,2026-05-15,무신사,CAM-PCH-001,CAMERA POUCH 001,Silver,1,35000,35000,배송완료,광주,
MUS-260515-003,2026-05-15,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Midnight Black,1,159000,159000,환불,부산,
MUS-260515-004,2026-05-15,무신사,SHD-BAG-M,SHOULDER BAG M,Cloud Cream,1,109000,109000,배송완료,경기,
MUS-260515-004,2026-05-15,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Grape Grey,1,119000,119000,배송완료,경기,
MUS-260515-005,2026-05-15,무신사,HLM-BAG-001,HELMET BAG 001,Grape Grey,1,79000,79000,배송완료,경기,
MUS-260515-006,2026-05-15,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Forest Green,2,119000,238000,결제완료,인천,
MUS-260515-006,2026-05-15,무신사,HDL-PCH-001,HANDLE POUCH 001,Black,1,25000,25000,결제완료,인천,
MUS-260515-007,2026-05-15,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Cloud Cream,1,159000,159000,결제완료,광주,
OWN-260515-001,2026-05-15,자사몰,BOAT-TT-M,BOAT TOTE BAG M,Forest Green,2,84550,169100,배송완료,기타,
OWN-260515-002,2026-05-15,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Sand,1,101150,101150,배송완료,경기,
OWN-260515-002,2026-05-15,자사몰,BOAT-TT-M,BOAT TOTE BAG M,Stone Grey,1,84550,84550,배송완료,경기,
OWN-260515-003,2026-05-15,자사몰,CITY-LC-001,CITY BOYS LAPTOP CASE,Stone Grey,2,58900,117800,배송완료,인천,
OWN-260515-004,2026-05-15,자사몰,TOTE-001-XS,TOTE BRIEF 001 XS,Sand,1,56050,56050,배송완료,대전,
OWN-260515-004,2026-05-15,자사몰,SHD-BAG-M,SHOULDER BAG M,Midnight Black,1,103550,103550,배송완료,대전,
OWN-260515-005,2026-05-15,자사몰,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Forest Green,1,50150,50150,배송완료,인천,
OWN-260515-005,2026-05-15,자사몰,HDL-PCH-001,HANDLE POUCH 001,Graphite,1,25000,25000,배송완료,인천,
OWN-260515-006,2026-05-15,자사몰,HDL-PCH-001,HANDLE POUCH 001,Stone Grey,1,25000,25000,배송완료,인천,
OWN-260515-007,2026-05-15,자사몰,SHD-BAG-M,SHOULDER BAG M,Summer Grey,1,103550,103550,배송완료,서울,
29C-260516-001,2026-05-16,29CM,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Cloud Cream,1,159000,159000,배송완료,서울,
29C-260516-002,2026-05-16,29CM,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Midnight Black,1,159000,159000,배송완료,서울,
29C-260516-003,2026-05-16,29CM,VOY-DP-003,VOYAGER DAYPACK 003,Sand,1,119000,119000,배송완료,부산,
29C-260516-004,2026-05-16,29CM,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Cloud Cream,1,59000,59000,배송완료,대전,
29C-260516-005,2026-05-16,29CM,VOY-DP-003,VOYAGER DAYPACK 003,Grape Grey,2,119000,238000,교환,부산,
29C-260516-006,2026-05-16,29CM,TOTE-001-XS,TOTE BRIEF 001 XS,Midnight Black,1,59000,59000,배송완료,인천,
29C-260516-007,2026-05-16,29CM,VOY-DP-003,VOYAGER DAYPACK 003,Stone Grey,1,119000,119000,배송완료,부산,
29C-260516-008,2026-05-16,29CM,VOY-DP-003,VOYAGER DAYPACK 003,Cloud Cream,1,119000,119000,결제완료,대전,
DTY-260516-001,2026-05-16,면세점,VOY-DP-003,VOYAGER DAYPACK 003,Forest Green,1,92800,92800,배송완료,경기,
DTY-260516-002,2026-05-16,면세점,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Grape Grey,1,124000,124000,배송완료,대전,
DTY-260516-002,2026-05-16,면세점,BOAT-TT-M,BOAT TOTE BAG M,Summer Grey,1,69400,69400,배송완료,대전,
DTY-260516-003,2026-05-16,면세점,TOTE-001-XS,TOTE BRIEF 001 XS,Stone Grey,1,46000,46000,배송완료,대구,
MUS-260516-001,2026-05-16,무신사,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Stone Grey,1,59000,59000,배송완료,서울,
MUS-260516-002,2026-05-16,무신사,CAM-PCH-001,CAMERA POUCH 001,Graphite,1,35000,35000,배송완료,대구,
MUS-260516-003,2026-05-16,무신사,BOAT-TT-M,BOAT TOTE BAG M,Cloud Cream,1,89000,89000,결제완료,인천,
MUS-260516-003,2026-05-16,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Summer Grey,1,159000,159000,결제완료,인천,
MUS-260516-004,2026-05-16,무신사,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Forest Green,2,185000,370000,배송완료,부산,
MUS-260516-005,2026-05-16,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Sand,1,119000,119000,배송완료,인천,
MUS-260516-005,2026-05-16,무신사,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Summer Grey,1,185000,185000,배송완료,인천,
MUS-260516-005,2026-05-16,무신사,HDL-PCH-001,HANDLE POUCH 001,Sand,1,25000,25000,배송완료,인천,
MUS-260516-006,2026-05-16,무신사,CAM-PCH-001,CAMERA POUCH 001,Stone Grey,1,35000,35000,결제완료,부산,
MUS-260516-007,2026-05-16,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Grape Grey,2,159000,318000,배송완료,대전,
MUS-260516-008,2026-05-16,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Stone Grey,1,119000,119000,배송완료,광주,
OWN-260516-001,2026-05-16,자사몰,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Cloud Cream,1,50150,50150,배송완료,경기,
OWN-260516-002,2026-05-16,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Forest Green,1,151050,151050,배송완료,인천,
OWN-260516-002,2026-05-16,자사몰,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Forest Green,1,50150,50150,배송완료,인천,
OWN-260516-003,2026-05-16,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Cloud Cream,1,151050,151050,배송완료,인천,
OWN-260516-004,2026-05-16,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Midnight Black,1,151050,151050,배송완료,경기,
OWN-260516-004,2026-05-16,자사몰,HDL-PCH-002,HANDLE POUCH 002,Silver,1,25000,25000,배송완료,경기,
OWN-260516-004,2026-05-16,자사몰,CAM-PCH-001,CAMERA POUCH 001,Black,1,33250,33250,배송완료,경기,
OWN-260516-005,2026-05-16,자사몰,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Summer Grey,1,166500,166500,배송완료,광주,
OWN-260516-006,2026-05-16,자사몰,TOTE-001-XS,TOTE BRIEF 001 XS,Grape Grey,1,56050,56050,배송완료,경기,
OWN-260516-006,2026-05-16,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Cloud Cream,1,101150,101150,배송완료,경기,
OWN-260516-006,2026-05-16,자사몰,CITY-LC-001,CITY BOYS LAPTOP CASE,Forest Green,1,58900,58900,배송완료,경기,
OWN-260516-007,2026-05-16,자사몰,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Grape Grey,1,50150,50150,배송완료,부산,
OWN-260516-008,2026-05-16,자사몰,SHD-BAG-M,SHOULDER BAG M,Forest Green,1,103550,103550,배송완료,광주,
SSG-260516-001,2026-05-16,SSG,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Cloud Cream,1,159000,159000,배송완료,인천,
SSG-260516-002,2026-05-16,SSG,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Stone Grey,1,185000,185000,배송완료,대구,
29C-260517-001,2026-05-17,29CM,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Midnight Black,1,159000,159000,배송완료,대구,
29C-260517-001,2026-05-17,29CM,TOTE-001-XS,TOTE BRIEF 001 XS,Sand,1,59000,59000,배송완료,대구,
29C-260517-001,2026-05-17,29CM,CAM-PCH-001,CAMERA POUCH 001,Sand,1,35000,35000,배송완료,대구,
DTY-260517-001,2026-05-17,면세점,VOY-DP-003,VOYAGER DAYPACK 003,Sand,1,92800,92800,환불,서울,
MUS-260517-001,2026-05-17,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Summer Grey,1,159000,159000,배송완료,경기,
MUS-260517-002,2026-05-17,무신사,SHD-BAG-M,SHOULDER BAG M,Forest Green,1,109000,109000,배송완료,대전,
MUS-260517-003,2026-05-17,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Sand,1,119000,119000,결제완료,대전,
MUS-260517-004,2026-05-17,무신사,CITY-LC-001,CITY BOYS LAPTOP CASE,Summer Grey,2,62000,124000,배송완료,부산,
MUS-260517-005,2026-05-17,무신사,BOAT-TT-M,BOAT TOTE BAG M,Forest Green,1,89000,89000,배송완료,대전,
MUS-260517-006,2026-05-17,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Summer Grey,1,159000,159000,배송완료,경기,
MUS-260517-006,2026-05-17,무신사,CAM-PCH-001,CAMERA POUCH 001,Stone Grey,2,35000,70000,배송완료,경기,
MUS-260517-006,2026-05-17,무신사,TOTE-001-XS,TOTE BRIEF 001 XS,Grape Grey,1,59000,59000,배송완료,경기,
MUS-260517-007,2026-05-17,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Forest Green,1,119000,119000,배송완료,기타,
MUS-260517-008,2026-05-17,무신사,CITY-LC-001,CITY BOYS LAPTOP CASE,Summer Grey,1,62000,62000,배송완료,인천,
OWN-260517-001,2026-05-17,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Sand,1,101150,101150,배송완료,경기,
OWN-260517-002,2026-05-17,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Summer Grey,1,101150,101150,배송완료,기타,
OWN-260517-002,2026-05-17,자사몰,BOAT-TT-M,BOAT TOTE BAG M,Stone Grey,1,84550,84550,배송완료,기타,
OWN-260517-003,2026-05-17,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Summer Grey,1,151050,151050,배송완료,기타,
OWN-260517-004,2026-05-17,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Midnight Black,2,101150,202300,배송완료,경기,
OWN-260517-005,2026-05-17,자사몰,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Stone Grey,1,50150,50150,배송완료,경기,
OWN-260517-006,2026-05-17,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Sand,1,151050,151050,배송완료,대전,
OWN-260517-006,2026-05-17,자사몰,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Stone Grey,1,50150,50150,배송완료,대전,
OWN-260517-006,2026-05-17,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Grape Grey,1,101150,101150,배송완료,대전,
OWN-260517-007,2026-05-17,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Cloud Cream,2,151050,302100,배송완료,광주,
OWN-260517-007,2026-05-17,자사몰,SHD-BAG-M,SHOULDER BAG M,Summer Grey,1,103550,103550,배송완료,광주,
OWN-260517-007,2026-05-17,자사몰,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Stone Grey,1,166500,166500,배송완료,광주,
OWN-260517-008,2026-05-17,자사몰,CAM-PCH-001,CAMERA POUCH 001,Graphite,1,33250,33250,배송완료,경기,
SSG-260517-001,2026-05-17,SSG,VOY-DP-003,VOYAGER DAYPACK 003,Cloud Cream,1,119000,119000,배송완료,부산,
SSG-260517-002,2026-05-17,SSG,VOY-DP-003,VOYAGER DAYPACK 003,Forest Green,1,119000,119000,배송완료,인천,
SSG-260517-003,2026-05-17,SSG,SHD-BAG-M,SHOULDER BAG M,Stone Grey,2,109000,218000,배송완료,대전,
29C-260518-001,2026-05-18,29CM,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Summer Grey,1,59000,59000,결제완료,경기,
29C-260518-001,2026-05-18,29CM,CAM-PCH-001,CAMERA POUCH 001,Stone Grey,1,35000,35000,결제완료,경기,
29C-260518-001,2026-05-18,29CM,TOTE-001-XS,TOTE BRIEF 001 XS,Grape Grey,1,59000,59000,결제완료,경기,
29C-260518-002,2026-05-18,29CM,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Cloud Cream,1,185000,185000,배송완료,경기,
29C-260518-002,2026-05-18,29CM,CITY-LC-001,CITY BOYS LAPTOP CASE,Sand,1,62000,62000,배송완료,경기,
29C-260518-002,2026-05-18,29CM,HDL-PCH-001,HANDLE POUCH 001,Cream,1,25000,25000,배송완료,경기,
29C-260518-003,2026-05-18,29CM,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Summer Grey,1,185000,185000,결제완료,인천,
29C-260518-004,2026-05-18,29CM,VOY-DP-003,VOYAGER DAYPACK 003,Summer Grey,1,119000,119000,배송완료,부산,
29C-260518-004,2026-05-18,29CM,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Summer Grey,1,59000,59000,배송완료,부산,
29C-260518-004,2026-05-18,29CM,HDL-PCH-002,HANDLE POUCH 002,Silver,1,25000,25000,배송완료,부산,
DTY-260518-001,2026-05-18,면세점,SHD-BAG-M,SHOULDER BAG M,Grape Grey,1,85000,85000,배송완료,경기,
MUS-260518-001,2026-05-18,무신사,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Forest Green,1,185000,185000,배송완료,서울,
MUS-260518-001,2026-05-18,무신사,HDL-PCH-001,HANDLE POUCH 001,Graphite,2,25000,50000,배송완료,서울,
MUS-260518-002,2026-05-18,무신사,CITY-LC-001,CITY BOYS LAPTOP CASE,Sand,1,62000,62000,배송완료,기타,
MUS-260518-003,2026-05-18,무신사,TOTE-001-XS,TOTE BRIEF 001 XS,Cloud Cream,1,59000,59000,배송완료,서울,
OWN-260518-001,2026-05-18,자사몰,TOTE-001-XS,TOTE BRIEF 001 XS,Summer Grey,2,56050,112100,배송완료,서울,
OWN-260518-002,2026-05-18,자사몰,HDL-PCH-001,HANDLE POUCH 001,Graphite,1,25000,25000,배송완료,서울,
OWN-260518-003,2026-05-18,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Stone Grey,1,151050,151050,배송완료,인천,
OWN-260518-003,2026-05-18,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Stone Grey,2,101150,202300,배송완료,인천,
OWN-260518-004,2026-05-18,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Stone Grey,1,101150,101150,배송완료,인천,
OWN-260518-005,2026-05-18,자사몰,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Grape Grey,1,50150,50150,배송완료,경기,
OWN-260518-006,2026-05-18,자사몰,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Stone Grey,2,166500,333000,결제완료,대구,
OWN-260518-006,2026-05-18,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Forest Green,1,151050,151050,결제완료,대구,
OWN-260518-007,2026-05-18,자사몰,BOAT-TT-M,BOAT TOTE BAG M,Sand,1,84550,84550,배송완료,서울,
OWN-260518-008,2026-05-18,자사몰,HLM-BAG-001,HELMET BAG 001,Stone Grey,1,75050,75050,배송완료,경기,
SSG-260518-001,2026-05-18,SSG,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Summer Grey,2,59000,118000,배송완료,대구,
SSG-260518-002,2026-05-18,SSG,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Cloud Cream,1,59000,59000,배송완료,경기,
SSG-260518-003,2026-05-18,SSG,CITY-LC-001,CITY BOYS LAPTOP CASE,Summer Grey,1,62000,62000,배송완료,서울,
29C-260519-001,2026-05-19,29CM,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Stone Grey,1,59000,59000,배송완료,부산,
29C-260519-002,2026-05-19,29CM,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Midnight Black,1,59000,59000,배송완료,부산,
DTY-260519-001,2026-05-19,면세점,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Summer Grey,1,124000,124000,배송완료,서울,
DTY-260519-002,2026-05-19,면세점,CAM-PCH-001,CAMERA POUCH 001,Stone Grey,2,27300,54600,결제완료,광주,
MUS-260519-001,2026-05-19,무신사,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Stone Grey,1,59000,59000,배송완료,기타,
MUS-260519-002,2026-05-19,무신사,BOAT-TT-M,BOAT TOTE BAG M,Sand,1,89000,89000,배송완료,인천,
MUS-260519-003,2026-05-19,무신사,BOAT-TT-M,BOAT TOTE BAG M,Cloud Cream,2,89000,178000,배송완료,부산,
MUS-260519-004,2026-05-19,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Midnight Black,2,159000,318000,배송완료,대전,
MUS-260519-005,2026-05-19,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Grape Grey,1,159000,159000,교환,대구,
MUS-260519-005,2026-05-19,무신사,SHD-BAG-M,SHOULDER BAG M,Stone Grey,1,109000,109000,교환,대구,
MUS-260519-006,2026-05-19,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Grape Grey,1,159000,159000,결제완료,대전,
MUS-260519-007,2026-05-19,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Midnight Black,1,119000,119000,배송완료,기타,
MUS-260519-007,2026-05-19,무신사,SHD-BAG-M,SHOULDER BAG M,Grape Grey,2,109000,218000,배송완료,기타,
MUS-260519-007,2026-05-19,무신사,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Stone Grey,1,185000,185000,배송완료,기타,
MUS-260519-008,2026-05-19,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Stone Grey,1,159000,159000,배송완료,경기,
MUS-260519-008,2026-05-19,무신사,SHD-BAG-M,SHOULDER BAG M,Sand,1,109000,109000,배송완료,경기,
MUS-260519-009,2026-05-19,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Forest Green,1,119000,119000,배송완료,기타,
OWN-260519-001,2026-05-19,자사몰,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Cloud Cream,2,166500,333000,배송완료,서울,
OWN-260519-001,2026-05-19,자사몰,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Sand,1,50150,50150,배송완료,서울,
OWN-260519-002,2026-05-19,자사몰,HLM-BAG-001,HELMET BAG 001,Grape Grey,1,75050,75050,배송완료,대구,
OWN-260519-002,2026-05-19,자사몰,BOAT-TT-M,BOAT TOTE BAG M,Midnight Black,1,84550,84550,배송완료,대구,
OWN-260519-003,2026-05-19,자사몰,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Summer Grey,1,50150,50150,배송완료,대전,
OWN-260519-004,2026-05-19,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Sand,1,151050,151050,배송완료,경기,
OWN-260519-004,2026-05-19,자사몰,TOTE-001-XS,TOTE BRIEF 001 XS,Midnight Black,1,56050,56050,배송완료,경기,
OWN-260519-005,2026-05-19,자사몰,VOY-DP-003,VOYAGER DAYPACK 003,Summer Grey,1,101150,101150,배송완료,인천,
OWN-260519-006,2026-05-19,자사몰,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Midnight Black,1,151050,151050,배송완료,부산,
29C-260520-001,2026-05-20,29CM,BOAT-TT-M,BOAT TOTE BAG M,Forest Green,1,89000,89000,배송완료,인천,
29C-260520-002,2026-05-20,29CM,VOY-DP-003,VOYAGER DAYPACK 003,Cloud Cream,1,119000,119000,배송완료,인천,
29C-260520-003,2026-05-20,29CM,VOY-DP-003,VOYAGER DAYPACK 003,Stone Grey,1,119000,119000,배송완료,부산,
DTY-260520-001,2026-05-20,면세점,CITY-RK-001S,CITY BOYS RUCKSACK 001 S,Summer Grey,2,144300,288600,배송완료,인천,
DTY-260520-001,2026-05-20,면세점,CITY-LC-001,CITY BOYS LAPTOP CASE,Stone Grey,1,48350,48350,배송완료,인천,
DTY-260520-002,2026-05-20,면세점,VOY-DP-003,VOYAGER DAYPACK 003,Grape Grey,1,92800,92800,배송완료,인천,
DTY-260520-003,2026-05-20,면세점,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Cloud Cream,1,124000,124000,결제완료,대구,
DTY-260520-003,2026-05-20,면세점,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Summer Grey,1,124000,124000,결제완료,대구,
DTY-260520-003,2026-05-20,면세점,CITY-LC-001,CITY BOYS LAPTOP CASE,Cloud Cream,1,48350,48350,결제완료,대구,
MUS-260520-001,2026-05-20,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Midnight Black,1,159000,159000,결제완료,광주,
MUS-260520-001,2026-05-20,무신사,TOTE-001-WL,TOTE BRIEF 001 WIDE L,Cloud Cream,1,159000,159000,결제완료,광주,
MUS-260520-002,2026-05-20,무신사,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Midnight Black,1,59000,59000,교환,대구,
MUS-260520-003,2026-05-20,무신사,CITY-LC-001,CITY BOYS LAPTOP CASE,Grape Grey,1,62000,62000,배송완료,기타,
MUS-260520-004,2026-05-20,무신사,VOY-DP-003,VOYAGER DAYPACK 003,Midnight Black,1,119000,119000,배송완료,광주,
MUS-260520-005,2026-05-20,무신사,CAM-PCH-001,CAMERA POUCH 001,Black,1,35000,35000,배송완료,경기,
MUS-260520-005,2026-05-20,무신사,VOY-DMC-001,VOYAGER DOUBLE MINI CROSS 001,Midnight Black,1,59000,59000,배송완료,경기,
MUS-260520-006,2026-05-20,무신사,SHD-BAG-M,SHOULDER BAG M,Summer Grey,1,109000,109000,배송완료,대구,
