order_batch_id,date,store_id,brand,store_name,channel,trade_area,menu_category,guests,avg_unit_krw,gross_sales_krw,channel_fee_krw,food_cost_krw
DP-260124-0384,2026-01-24,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,53,7500,397500,55650,87450
DP-260125-0385,2026-01-25,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,66,12200,805200,112728,249612
DP-260125-0385,2026-01-25,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,53,13600,720800,100912,194616
DP-260125-0385,2026-01-25,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,38,22100,839800,117572,319124
DP-260125-0385,2026-01-25,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,38,7400,281200,39368,61864
DP-260126-0386,2026-01-26,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,27,11700,315900,44226,97929
DP-260126-0386,2026-01-26,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,38,13500,513000,71820,138510
DP-260126-0386,2026-01-26,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,31,22100,685100,95914,260338
DP-260126-0386,2026-01-26,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,36,7400,266400,37296,58608
DP-260127-0387,2026-01-27,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,31,10400,322400,45136,99944
DP-260127-0387,2026-01-27,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,36,12900,464400,65016,125388
DP-260127-0387,2026-01-27,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,47,23400,1099800,153972,417924
DP-260127-0387,2026-01-27,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,40,8100,324000,45360,71280
DP-260128-0388,2026-01-28,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,41,10600,434600,60844,134726
DP-260128-0388,2026-01-28,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,49,15600,764400,107016,206388
DP-260128-0388,2026-01-28,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,31,22700,703700,98518,267406
DP-260128-0388,2026-01-28,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,44,8400,369600,51744,81312
DP-260129-0389,2026-01-29,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,31,11400,353400,49476,109554
DP-260129-0389,2026-01-29,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,28,13000,364000,50960,98280
DP-260129-0389,2026-01-29,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,32,24500,784000,109760,297920
DP-260129-0389,2026-01-29,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,45,8900,400500,56070,88110
DP-260130-0390,2026-01-30,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,44,11200,492800,68992,152768
DP-260130-0390,2026-01-30,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,44,16000,704000,98560,190080
DP-260130-0390,2026-01-30,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,38,25600,972800,136192,369664
DP-260130-0390,2026-01-30,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,46,8000,368000,51520,80960
DP-260131-0391,2026-01-31,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,43,9900,425700,59598,131967
DP-260131-0391,2026-01-31,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,42,12700,533400,74676,144018
DP-260131-0391,2026-01-31,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,71,26800,1902800,266392,723064
DP-260131-0391,2026-01-31,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,46,8500,391000,54740,86020
DP-260201-0392,2026-02-01,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,58,11600,672800,94192,208568
DP-260201-0392,2026-02-01,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,70,13300,931000,130340,251370
DP-260201-0392,2026-02-01,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,53,24400,1293200,181048,491416
DP-260201-0392,2026-02-01,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,59,7200,424800,59472,93456
DP-260202-0393,2026-02-02,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,27,11800,318600,44604,98766
DP-260202-0393,2026-02-02,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,43,14300,614900,86086,166023
DP-260202-0393,2026-02-02,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,41,25100,1029100,144074,391058
DP-260202-0393,2026-02-02,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,28,8300,232400,32536,51128
DP-260203-0394,2026-02-03,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,29,9900,287100,40194,89001
DP-260203-0394,2026-02-03,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,43,15100,649300,90902,175311
DP-260203-0394,2026-02-03,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,51,26700,1361700,190638,517446
DP-260203-0394,2026-02-03,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,45,8400,378000,52920,83160
DP-260204-0395,2026-02-04,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,33,11200,369600,51744,114576
DP-260204-0395,2026-02-04,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,37,14700,543900,76146,146853
DP-260204-0395,2026-02-04,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,40,25700,1028000,143920,390640
DP-260204-0395,2026-02-04,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,44,8200,360800,50512,79376
DP-260205-0396,2026-02-05,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,39,11100,432900,60606,134199
DP-260205-0396,2026-02-05,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,34,12800,435200,60928,117504
DP-260205-0396,2026-02-05,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,48,24100,1156800,161952,439584
DP-260205-0396,2026-02-05,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,38,8200,311600,43624,68552
DP-260206-0397,2026-02-06,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,37,11800,436600,61124,135346
DP-260206-0397,2026-02-06,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,29,13600,394400,55216,106488
DP-260206-0397,2026-02-06,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,33,23700,782100,109494,297198
DP-260206-0397,2026-02-06,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,34,7600,258400,36176,56848
DP-260207-0398,2026-02-07,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,58,11600,672800,94192,208568
DP-260207-0398,2026-02-07,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,77,14900,1147300,160622,309771
DP-260207-0398,2026-02-07,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,50,23400,1170000,163800,444600
DP-260207-0398,2026-02-07,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,72,9100,655200,91728,144144
DP-260208-0399,2026-02-08,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,69,11900,821100,114954,254541
DP-260208-0399,2026-02-08,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,74,15400,1139600,159544,307692
DP-260208-0399,2026-02-08,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,76,25300,1922800,269192,730664
DP-260208-0399,2026-02-08,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,55,8700,478500,66990,105270
DP-260209-0400,2026-02-09,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,30,10400,312000,43680,96720
DP-260209-0400,2026-02-09,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,41,13000,533000,74620,143910
DP-260209-0400,2026-02-09,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,36,27600,993600,139104,377568
DP-260209-0400,2026-02-09,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,34,7600,258400,36176,56848
DP-260210-0401,2026-02-10,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,23,12300,282900,39606,87699
DP-260210-0401,2026-02-10,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,30,13200,396000,55440,106920
DP-260210-0401,2026-02-10,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,39,27000,1053000,147420,400140
DP-260210-0401,2026-02-10,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,24,7300,175200,24528,38544
DP-260211-0402,2026-02-11,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,39,10200,397800,55692,123318
DP-260211-0402,2026-02-11,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,30,13500,405000,56700,109350
DP-260211-0402,2026-02-11,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,33,23700,782100,109494,297198
DP-260211-0402,2026-02-11,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,26,9000,234000,32760,51480
DP-260212-0403,2026-02-12,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,27,11800,318600,44604,98766
DP-260212-0403,2026-02-12,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,35,14900,521500,73010,140805
DP-260212-0403,2026-02-12,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,39,27200,1060800,148512,403104
DP-260212-0403,2026-02-12,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,33,8100,267300,37422,58806
DP-260213-0404,2026-02-13,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,30,10200,306000,42840,94860
DP-260213-0404,2026-02-13,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,42,15300,642600,89964,173502
DP-260213-0404,2026-02-13,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,50,26500,1325000,185500,503500
DP-260213-0404,2026-02-13,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,29,7400,214600,30044,47212
DP-260214-0405,2026-02-14,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,73,12400,905200,126728,280612
DP-260214-0405,2026-02-14,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,47,13600,639200,89488,172584
DP-260214-0405,2026-02-14,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,58,24600,1426800,199752,542184
DP-260214-0405,2026-02-14,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,68,7400,503200,70448,110704
DP-260215-0406,2026-02-15,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,54,10300,556200,77868,172422
DP-260215-0406,2026-02-15,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,73,14100,1029300,144102,277911
DP-260215-0406,2026-02-15,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,57,26200,1493400,209076,567492
DP-260215-0406,2026-02-15,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,51,8800,448800,62832,98736
DP-260216-0407,2026-02-16,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,39,10100,393900,55146,122109
DP-260216-0407,2026-02-16,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,36,15200,547200,76608,147744
DP-260216-0407,2026-02-16,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,36,25600,921600,129024,350208
DP-260216-0407,2026-02-16,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,31,8700,269700,37758,59334
DP-260217-0408,2026-02-17,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,33,12100,399300,55902,123783
DP-260217-0408,2026-02-17,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,38,14000,532000,74480,143640
DP-260217-0408,2026-02-17,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,39,26700,1041300,145782,395694
DP-260217-0408,2026-02-17,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,47,7900,371300,51982,81686
DP-260218-0409,2026-02-18,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,28,9900,277200,38808,85932
DP-260218-0409,2026-02-18,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,43,15900,683700,95718,184599
DP-260218-0409,2026-02-18,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,27,23500,634500,88830,241110
DP-260218-0409,2026-02-18,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,46,7500,345000,48300,75900
DP-260219-0410,2026-02-19,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,38,11700,444600,62244,137826
DP-260219-0410,2026-02-19,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,36,15800,568800,79632,153576
DP-260219-0410,2026-02-19,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,24,25400,609600,85344,231648
DP-260219-0410,2026-02-19,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,37,8500,314500,44030,69190
DP-260220-0411,2026-02-20,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,32,11000,352000,49280,109120
DP-260220-0411,2026-02-20,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,41,14500,594500,83230,160515
DP-260220-0411,2026-02-20,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,33,26100,861300,120582,327294
DP-260220-0411,2026-02-20,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,46,7200,331200,46368,72864
DP-260221-0412,2026-02-21,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,56,12400,694400,97216,215264
DP-260221-0412,2026-02-21,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,62,14200,880400,123256,237708
DP-260221-0412,2026-02-21,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,45,24900,1120500,156870,425790
DP-260221-0412,2026-02-21,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,65,8500,552500,77350,121550
DP-260222-0413,2026-02-22,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,75,12000,900000,126000,279000
DP-260222-0413,2026-02-22,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,57,13300,758100,106134,204687
DP-260222-0413,2026-02-22,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,54,21800,1177200,164808,447336
DP-260222-0413,2026-02-22,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,55,8700,478500,66990,105270
DP-260223-0414,2026-02-23,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,30,12600,378000,52920,117180
DP-260223-0414,2026-02-23,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,34,12900,438600,61404,118422
DP-260223-0414,2026-02-23,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,40,24700,988000,138320,375440
DP-260223-0414,2026-02-23,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,45,7500,337500,47250,74250
DP-260224-0415,2026-02-24,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,39,11500,448500,62790,139035
DP-260224-0415,2026-02-24,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,28,15300,428400,59976,115668
DP-260224-0415,2026-02-24,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,37,27500,1017500,142450,386650
DP-260224-0415,2026-02-24,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,25,7300,182500,25550,40150
DP-260225-0416,2026-02-25,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,38,10900,414200,57988,128402
DP-260225-0416,2026-02-25,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,26,14900,387400,54236,104598
DP-260225-0416,2026-02-25,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,28,23400,655200,91728,248976
DP-260225-0416,2026-02-25,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,41,8100,332100,46494,73062
DP-260226-0417,2026-02-26,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,49,12600,617400,86436,191394
DP-260226-0417,2026-02-26,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,43,15700,675100,94514,182277
DP-260226-0417,2026-02-26,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,44,24800,1091200,152768,414656
DP-260226-0417,2026-02-26,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,43,7900,339700,47558,74734
DP-260227-0418,2026-02-27,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,41,11900,487900,68306,151249
DP-260227-0418,2026-02-27,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,39,15100,588900,82446,159003
DP-260227-0418,2026-02-27,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,35,23100,808500,113190,307230
DP-260227-0418,2026-02-27,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,31,8400,260400,36456,57288
DP-260228-0419,2026-02-28,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,57,10200,581400,81396,180234
DP-260228-0419,2026-02-28,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,70,15500,1085000,151900,292950
DP-260228-0419,2026-02-28,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,47,22000,1034000,144760,392920
DP-260228-0419,2026-02-28,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,77,8200,631400,88396,138908
DP-260301-0420,2026-03-01,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,53,11300,598900,83846,185659
DP-260301-0420,2026-03-01,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,60,14400,864000,120960,233280
DP-260301-0420,2026-03-01,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,54,23200,1252800,175392,476064
DP-260301-0420,2026-03-01,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,57,8000,456000,63840,100320
DP-260302-0421,2026-03-02,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,82,11200,918400,128576,284704
DP-260302-0421,2026-03-02,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,84,15500,1302000,182280,351540
DP-260302-0421,2026-03-02,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,51,22400,1142400,159936,434112
DP-260302-0421,2026-03-02,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,74,7500,555000,77700,122100
DP-260303-0422,2026-03-03,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,85,10200,867000,121380,268770
DP-260303-0422,2026-03-03,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,58,14300,829400,116116,223938
DP-260303-0422,2026-03-03,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,80,27300,2184000,305760,829920
DP-260303-0422,2026-03-03,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,64,9100,582400,81536,128128
DP-260304-0423,2026-03-04,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,64,10200,652800,91392,202368
DP-260304-0423,2026-03-04,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,71,12700,901700,126238,243459
DP-260304-0423,2026-03-04,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,54,23800,1285200,179928,488376
DP-260304-0423,2026-03-04,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,88,7800,686400,96096,151008
DP-260305-0424,2026-03-05,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,78,10300,803400,112476,249054
DP-260305-0424,2026-03-05,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,70,12800,896000,125440,241920
DP-260305-0424,2026-03-05,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,82,26900,2205800,308812,838204
DP-260305-0424,2026-03-05,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,55,8800,484000,67760,106480
DP-260306-0425,2026-03-06,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,51,10900,555900,77826,172329
DP-260306-0425,2026-03-06,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,81,14100,1142100,159894,308367
DP-260306-0425,2026-03-06,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,69,25000,1725000,241500,655500
DP-260306-0425,2026-03-06,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,82,8800,721600,101024,158752
DP-260307-0426,2026-03-07,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,117,11600,1357200,190008,420732
DP-260307-0426,2026-03-07,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,120,14400,1728000,241920,466560
DP-260307-0426,2026-03-07,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,101,24300,2454300,343602,932634
DP-260307-0426,2026-03-07,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,101,8900,898900,125846,197758
DP-260308-0427,2026-03-08,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,118,11700,1380600,193284,427986
DP-260308-0427,2026-03-08,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,95,13400,1273000,178220,343710
DP-260308-0427,2026-03-08,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,94,24800,2331200,326368,885856
DP-260308-0427,2026-03-08,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,127,9000,1143000,160020,251460
DP-260309-0428,2026-03-09,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,76,12300,934800,130872,289788
DP-260309-0428,2026-03-09,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,79,14600,1153400,161476,311418
DP-260309-0428,2026-03-09,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,82,25800,2115600,296184,803928
DP-260309-0428,2026-03-09,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,73,7400,540200,75628,118844
DP-260310-0429,2026-03-10,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,55,11600,638000,89320,197780
DP-260310-0429,2026-03-10,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,70,12800,896000,125440,241920
DP-260310-0429,2026-03-10,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,70,22700,1589000,222460,603820
DP-260310-0429,2026-03-10,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,66,9000,594000,83160,130680
DP-260311-0430,2026-03-11,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,76,10400,790400,110656,245024
DP-260311-0430,2026-03-11,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,43,15400,662200,92708,178794
DP-260311-0430,2026-03-11,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,51,25800,1315800,184212,500004
DP-260311-0430,2026-03-11,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,74,8100,599400,83916,131868
DP-260312-0431,2026-03-12,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,76,11000,836000,117040,259160
DP-260312-0431,2026-03-12,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,52,15600,811200,113568,219024
DP-260312-0431,2026-03-12,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,51,24200,1234200,172788,468996
DP-260312-0431,2026-03-12,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,67,8900,596300,83482,131186
DP-260313-0432,2026-03-13,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,54,10200,550800,77112,170748
DP-260313-0432,2026-03-13,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,48,13200,633600,88704,171072
DP-260313-0432,2026-03-13,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,50,23100,1155000,161700,438900
DP-260313-0432,2026-03-13,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,48,7800,374400,52416,82368
DP-260314-0433,2026-03-14,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,82,11600,951200,133168,294872
DP-260314-0433,2026-03-14,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,91,12700,1155700,161798,312039
DP-260314-0433,2026-03-14,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,75,23900,1792500,250950,681150
DP-260314-0433,2026-03-14,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,91,8000,728000,101920,160160
DP-260315-0434,2026-03-15,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,93,12200,1134600,158844,351726
DP-260315-0434,2026-03-15,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,77,13300,1024100,143374,276507
DP-260315-0434,2026-03-15,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,115,25100,2886500,404110,1096870
DP-260315-0434,2026-03-15,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,100,8700,870000,121800,191400
DP-260316-0435,2026-03-16,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,27,10100,272700,38178,84537
DP-260316-0435,2026-03-16,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,35,14000,490000,68600,132300
DP-260316-0435,2026-03-16,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,35,24000,840000,117600,319200
DP-260316-0435,2026-03-16,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,30,9000,270000,37800,59400
DP-260317-0436,2026-03-17,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,44,11800,519200,72688,160952
DP-260317-0436,2026-03-17,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,29,14500,420500,58870,113535
DP-260317-0436,2026-03-17,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,요리,41,23400,959400,134316,364572
DP-260317-0436,2026-03-17,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,음료·주류,33,7400,244200,34188,53724
DP-260318-0437,2026-03-18,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,딤섬,31,12600,390600,54684,121086
DP-260318-0437,2026-03-18,HS-009,호우섬,현대판교점,백화점·쇼핑몰,판교,면·밥,35,16000,560000,78400,151200
