order_id,order_date,channel_code,channel_name,line_no,sku,product_name,category,gender,season,list_price,unit_price,discount_rate,qty,amount,commission_rate
DTC-260507-0867,2026-05-07,DTC,자사몰,1,AMCR-SS-PT-202,스트레치 5포켓 팬츠 / 네이비,팬츠,남성,SS25,328000,328000,0,1,328000,0.0
JPN-260507-0315,2026-05-07,JPN,해외(일본),1,AMCR-SS-PT-102,테크니컬 슬림 팬츠 / 블랙,팬츠,여성,SS25,298000,298000,0,1,298000,0.22
LOTW-260507-0585,2026-05-07,LOTW,롯데백화점,1,AMCR-SS-PT-202,스트레치 5포켓 팬츠 / 네이비,팬츠,남성,SS25,328000,295200,0.1,2,590400,0.32
LOTW-260507-0585,2026-05-07,LOTW,롯데백화점,2,AMCR-SS-AC-801,선바이저 / 화이트,잡화,유니,SS25,68000,64600,0.05,1,64600,0.32
LOTW-260507-0585,2026-05-07,LOTW,롯데백화점,3,AMCR-SS-PT-103,테크니컬 슬림 팬츠 / 라이트그레이,팬츠,여성,SS25,298000,298000,0,1,298000,0.32
DTC-260507-0868,2026-05-07,DTC,자사몰,1,AMCR-SS-DR-1001,원피스 골프 드레스 / 화이트,원피스,여성,SS25,348000,348000,0,1,348000,0.0
GLPS-260507-0450,2026-05-07,GLPS,골프장 프로샵,1,AMCR-SS-TS-301,메쉬 카라 반팔 티 / 화이트,상의,여성,SS25,198000,178200,0.1,1,178200,0.25
GLPS-260507-0450,2026-05-07,GLPS,골프장 프로샵,2,AMCR-SS-TS-301,메쉬 카라 반팔 티 / 화이트,상의,여성,SS25,198000,178200,0.1,1,178200,0.25
GLPS-260507-0451,2026-05-07,GLPS,골프장 프로샵,1,AMCR-SS-AC-801,선바이저 / 화이트,잡화,유니,SS25,68000,61200,0.1,1,61200,0.25
GLPS-260507-0451,2026-05-07,GLPS,골프장 프로샵,2,AMCR-SS-PT-201,스트레치 5포켓 팬츠 / 베이지,팬츠,남성,SS25,328000,295200,0.1,1,295200,0.25
DTC-260507-0869,2026-05-07,DTC,자사몰,1,AMCR-SS-TS-302,메쉬 카라 반팔 티 / 라일락,상의,여성,SS25,198000,198000,0,1,198000,0.0
LOTW-260507-0586,2026-05-07,LOTW,롯데백화점,1,AMCR-SS-TS-301,메쉬 카라 반팔 티 / 화이트,상의,여성,SS25,198000,198000,0,1,198000,0.32
LOTW-260507-0586,2026-05-07,LOTW,롯데백화점,2,AMCR-SS-PT-101,테크니컬 슬림 팬츠 / 화이트,팬츠,여성,SS25,298000,283100,0.05,1,283100,0.32
SHIN-260507-0514,2026-05-07,SHIN,신세계백화점,1,AMCR-SS-TS-302,메쉬 카라 반팔 티 / 라일락,상의,여성,SS25,198000,198000,0,1,198000,0.32
SHIN-260507-0514,2026-05-07,SHIN,신세계백화점,2,AMCR-SS-PT-202,스트레치 5포켓 팬츠 / 네이비,팬츠,남성,SS25,328000,328000,0,1,328000,0.32
SHIN-260507-0515,2026-05-07,SHIN,신세계백화점,1,AMCR-SS-SK-501,플리츠 골프 스커트 / 화이트,스커트,여성,SS25,248000,223200,0.1,1,223200,0.32
ZGZG-260507-0193,2026-05-07,ZGZG,지그재그,1,AMCR-SS-SK-502,플리츠 골프 스커트 / 네이비,스커트,여성,SS25,248000,210800,0.15,1,210800,0.2
ZGZG-260507-0193,2026-05-07,ZGZG,지그재그,2,AMCR-CR-TS-902,베이직 카라 티 / 화이트,상의,여성,CARRY,178000,151300,0.15,1,151300,0.2
ZGZG-260507-0193,2026-05-07,ZGZG,지그재그,3,AMCR-SS-PT-202,스트레치 5포켓 팬츠 / 네이비,팬츠,남성,SS25,328000,246000,0.25,1,246000,0.2
USA-260507-0309,2026-05-07,USA,해외(미국),1,AMCR-SS-OT-701,경량 윈드 자켓 / 블랙,아우터,남성,SS25,428000,428000,0,1,428000,0.2
JPN-260507-0316,2026-05-07,JPN,해외(일본),1,AMCR-SS-TS-402,쿨링 카라 반팔 티 / 스카이,상의,남성,SS25,218000,207100,0.05,1,207100,0.22
JPN-260507-0316,2026-05-07,JPN,해외(일본),2,AMCR-SS-SK-502,플리츠 골프 스커트 / 네이비,스커트,여성,SS25,248000,235600,0.05,1,235600,0.22
JPN-260507-0316,2026-05-07,JPN,해외(일본),3,AMCR-SS-TS-301,메쉬 카라 반팔 티 / 화이트,상의,여성,SS25,198000,198000,0,1,198000,0.22
SHIN-260507-0516,2026-05-07,SHIN,신세계백화점,1,AMCR-SS-SK-502,플리츠 골프 스커트 / 네이비,스커트,여성,SS25,248000,235600,0.05,1,235600,0.32
SHIN-260507-0516,2026-05-07,SHIN,신세계백화점,2,AMCR-SS-OT-701,경량 윈드 자켓 / 블랙,아우터,남성,SS25,428000,428000,0,1,428000,0.32
GLPS-260507-0452,2026-05-07,GLPS,골프장 프로샵,1,AMCR-SS-TS-402,쿨링 카라 반팔 티 / 스카이,상의,남성,SS25,218000,196200,0.1,1,196200,0.25
HYUN-260507-0453,2026-05-07,HYUN,현대백화점,1,AMCR-SS-SK-501,플리츠 골프 스커트 / 화이트,스커트,여성,SS25,248000,248000,0,1,248000,0.3
HYUN-260507-0453,2026-05-07,HYUN,현대백화점,2,AMCR-SS-OT-701,경량 윈드 자켓 / 블랙,아우터,남성,SS25,428000,428000,0,1,428000,0.3
LOTW-260507-0587,2026-05-07,LOTW,롯데백화점,1,AMCR-SS-TS-401,쿨링 카라 반팔 티 / 차콜,상의,남성,SS25,218000,218000,0,1,218000,0.32
LOTW-260507-0587,2026-05-07,LOTW,롯데백화점,2,AMCR-SS-PT-201,스트레치 5포켓 팬츠 / 베이지,팬츠,남성,SS25,328000,328000,0,1,328000,0.32
DTC-260507-0870,2026-05-07,DTC,자사몰,1,AMCR-SS-AC-802,골프 글러브 / 블랙,잡화,유니,SS25,88000,88000,0,1,88000,0.0
DTC-260507-0870,2026-05-07,DTC,자사몰,2,AMCR-SS-TS-402,쿨링 카라 반팔 티 / 스카이,상의,남성,SS25,218000,218000,0,1,218000,0.0
DTC-260507-0871,2026-05-07,DTC,자사몰,1,AMCR-SS-OT-601,경량 윈드 자켓 / 화이트,아우터,여성,SS25,398000,398000,0,1,398000,0.0
DTC-260507-0871,2026-05-07,DTC,자사몰,2,AMCR-SS-SK-501,플리츠 골프 스커트 / 화이트,스커트,여성,SS25,248000,248000,0,1,248000,0.0
DTC-260507-0872,2026-05-07,DTC,자사몰,1,AMCR-SS-AC-801,선바이저 / 화이트,잡화,유니,SS25,68000,61200,0.1,1,61200,0.0
ZGZG-260507-0194,2026-05-07,ZGZG,지그재그,1,AMCR-SS-TS-301,메쉬 카라 반팔 티 / 화이트,상의,여성,SS25,198000,148500,0.25,1,148500,0.2
DTC-260507-0873,2026-05-07,DTC,자사몰,1,AMCR-SS-TS-302,메쉬 카라 반팔 티 / 라일락,상의,여성,SS25,198000,198000,0,1,198000,0.0
GLPS-260507-0453,2026-05-07,GLPS,골프장 프로샵,1,AMCR-SS-TS-401,쿨링 카라 반팔 티 / 차콜,상의,남성,SS25,218000,218000,0,1,218000,0.25
SHIN-260507-0517,2026-05-07,SHIN,신세계백화점,1,AMCR-SS-PT-101,테크니컬 슬림 팬츠 / 화이트,팬츠,여성,SS25,298000,283100,0.05,1,283100,0.32
DTC-260507-0874,2026-05-07,DTC,자사몰,1,AMCR-SS-TS-402,쿨링 카라 반팔 티 / 스카이,상의,남성,SS25,218000,218000,0,1,218000,0.0
DTC-260507-0875,2026-05-07,DTC,자사몰,1,AMCR-SS-SK-502,플리츠 골프 스커트 / 네이비,스커트,여성,SS25,248000,210800,0.15,1,210800,0.0
SHIN-260507-0518,2026-05-07,SHIN,신세계백화점,1,AMCR-SS-TS-302,메쉬 카라 반팔 티 / 라일락,상의,여성,SS25,198000,198000,0,1,198000,0.32
JPN-260507-0317,2026-05-07,JPN,해외(일본),1,AMCR-SS-SK-501,플리츠 골프 스커트 / 화이트,스커트,여성,SS25,248000,235600,0.05,1,235600,0.22
USA-260507-0310,2026-05-07,USA,해외(미국),1,AMCR-SS-PT-103,테크니컬 슬림 팬츠 / 라이트그레이,팬츠,여성,SS25,298000,283100,0.05,1,283100,0.2
ZGZG-260507-0195,2026-05-07,ZGZG,지그재그,1,AMCR-SS-TS-302,메쉬 카라 반팔 티 / 라일락,상의,여성,SS25,198000,148500,0.25,1,148500,0.2
ZGZG-260507-0195,2026-05-07,ZGZG,지그재그,2,AMCR-SS-TS-401,쿨링 카라 반팔 티 / 차콜,상의,남성,SS25,218000,185300,0.15,1,185300,0.2
ZGZG-260507-0195,2026-05-07,ZGZG,지그재그,3,AMCR-SS-OT-601,경량 윈드 자켓 / 화이트,아우터,여성,SS25,398000,318400,0.2,1,318400,0.2
GLPS-260507-0454,2026-05-07,GLPS,골프장 프로샵,1,AMCR-SS-PT-102,테크니컬 슬림 팬츠 / 블랙,팬츠,여성,SS25,298000,298000,0,1,298000,0.25
GLPS-260507-0454,2026-05-07,GLPS,골프장 프로샵,2,AMCR-SS-PT-101,테크니컬 슬림 팬츠 / 화이트,팬츠,여성,SS25,298000,298000,0,1,298000,0.25
DTC-260507-0876,2026-05-07,DTC,자사몰,1,AMCR-SS-SK-501,플리츠 골프 스커트 / 화이트,스커트,여성,SS25,248000,248000,0,1,248000,0.0
GLPS-260507-0455,2026-05-07,GLPS,골프장 프로샵,1,AMCR-SS-TS-302,메쉬 카라 반팔 티 / 라일락,상의,여성,SS25,198000,198000,0,1,198000,0.25
USA-260507-0311,2026-05-07,USA,해외(미국),1,AMCR-SS-AC-801,선바이저 / 화이트,잡화,유니,SS25,68000,64600,0.05,2,129200,0.2
USA-260507-0311,2026-05-07,USA,해외(미국),2,AMCR-SS-OT-701,경량 윈드 자켓 / 블랙,아우터,남성,SS25,428000,428000,0,1,428000,0.2
DTC-260507-0877,2026-05-07,DTC,자사몰,1,AMCR-SS-TS-301,메쉬 카라 반팔 티 / 화이트,상의,여성,SS25,198000,198000,0,1,198000,0.0
KKLB-260507-0247,2026-05-07,KKLB,카카오톡 선물하기,1,AMCR-SS-TS-401,쿨링 카라 반팔 티 / 차콜,상의,남성,SS25,218000,174400,0.2,1,174400,0.18
GLPS-260507-0456,2026-05-07,GLPS,골프장 프로샵,1,AMCR-SS-AC-802,골프 글러브 / 블랙,잡화,유니,SS25,88000,79200,0.1,1,79200,0.25
GLPS-260507-0456,2026-05-07,GLPS,골프장 프로샵,2,AMCR-SS-PT-102,테크니컬 슬림 팬츠 / 블랙,팬츠,여성,SS25,298000,268200,0.1,1,268200,0.25
GLPS-260507-0456,2026-05-07,GLPS,골프장 프로샵,3,AMCR-SS-PT-103,테크니컬 슬림 팬츠 / 라이트그레이,팬츠,여성,SS25,298000,298000,0,1,298000,0.25
SHIN-260507-0519,2026-05-07,SHIN,신세계백화점,1,AMCR-SS-OT-601,경량 윈드 자켓 / 화이트,아우터,여성,SS25,398000,378100,0.05,1,378100,0.32
DTC-260507-0878,2026-05-07,DTC,자사몰,1,AMCR-SS-PT-202,스트레치 5포켓 팬츠 / 네이비,팬츠,남성,SS25,328000,328000,0,1,328000,0.0
DTC-260507-0878,2026-05-07,DTC,자사몰,2,AMCR-SS-AC-801,선바이저 / 화이트,잡화,유니,SS25,68000,57800,0.15,1,57800,0.0
DTC-260507-0879,2026-05-07,DTC,자사몰,1,AMCR-SS-PT-101,테크니컬 슬림 팬츠 / 화이트,팬츠,여성,SS25,298000,268200,0.1,1,268200,0.0
DTC-260507-0880,2026-05-07,DTC,자사몰,1,AMCR-SS-OT-601,경량 윈드 자켓 / 화이트,아우터,여성,SS25,398000,398000,0,1,398000,0.0
DTC-260507-0880,2026-05-07,DTC,자사몰,2,AMCR-SS-OT-701,경량 윈드 자켓 / 블랙,아우터,남성,SS25,428000,363800,0.15,1,363800,0.0
LOTW-260507-0588,2026-05-07,LOTW,롯데백화점,1,AMCR-SS-TS-302,메쉬 카라 반팔 티 / 라일락,상의,여성,SS25,198000,198000,0,1,198000,0.32
LOTW-260507-0588,2026-05-07,LOTW,롯데백화점,2,AMCR-SS-PT-103,테크니컬 슬림 팬츠 / 라이트그레이,팬츠,여성,SS25,298000,298000,0,1,298000,0.32
HYUN-260507-0454,2026-05-07,HYUN,현대백화점,1,AMCR-SS-DR-1001,원피스 골프 드레스 / 화이트,원피스,여성,SS25,348000,330600,0.05,1,330600,0.3
KKLB-260507-0248,2026-05-07,KKLB,카카오톡 선물하기,1,AMCR-SS-PT-102,테크니컬 슬림 팬츠 / 블랙,팬츠,여성,SS25,298000,253300,0.15,1,253300,0.18
HYUN-260507-0455,2026-05-07,HYUN,현대백화점,1,AMCR-SS-TS-302,메쉬 카라 반팔 티 / 라일락,상의,여성,SS25,198000,188100,0.05,1,188100,0.3
HYUN-260507-0455,2026-05-07,HYUN,현대백화점,2,AMCR-SS-PT-201,스트레치 5포켓 팬츠 / 베이지,팬츠,남성,SS25,328000,328000,0,1,328000,0.3
SHIN-260507-0520,2026-05-07,SHIN,신세계백화점,1,AMCR-SS-PT-201,스트레치 5포켓 팬츠 / 베이지,팬츠,남성,SS25,328000,328000,0,1,328000,0.32
DTC-260507-0881,2026-05-07,DTC,자사몰,1,AMCR-SS-PT-201,스트레치 5포켓 팬츠 / 베이지,팬츠,남성,SS25,328000,328000,0,1,328000,0.0
JPN-260507-0318,2026-05-07,JPN,해외(일본),1,AMCR-SS-TS-402,쿨링 카라 반팔 티 / 스카이,상의,남성,SS25,218000,218000,0,1,218000,0.22
LOTW-260507-0589,2026-05-07,LOTW,롯데백화점,1,AMCR-SS-PT-103,테크니컬 슬림 팬츠 / 라이트그레이,팬츠,여성,SS25,298000,298000,0,1,298000,0.32
LOTW-260507-0589,2026-05-07,LOTW,롯데백화점,2,AMCR-SS-SK-502,플리츠 골프 스커트 / 네이비,스커트,여성,SS25,248000,235600,0.05,1,235600,0.32
LOTW-260507-0590,2026-05-07,LOTW,롯데백화점,1,AMCR-SS-TS-402,쿨링 카라 반팔 티 / 스카이,상의,남성,SS25,218000,218000,0,1,218000,0.32
JPN-260507-0319,2026-05-07,JPN,해외(일본),1,AMCR-SS-TS-301,메쉬 카라 반팔 티 / 화이트,상의,여성,SS25,198000,198000,0,1,198000,0.22
LOTW-260507-0591,2026-05-07,LOTW,롯데백화점,1,AMCR-SS-OT-601,경량 윈드 자켓 / 화이트,아우터,여성,SS25,398000,378100,0.05,1,378100,0.32
LOTW-260507-0591,2026-05-07,LOTW,롯데백화점,2,AMCR-CR-PT-901,데일리 골프 팬츠 / 블랙,팬츠,여성,CARRY,268000,254600,0.05,1,254600,0.32
SHIN-260507-0521,2026-05-07,SHIN,신세계백화점,1,AMCR-SS-OT-701,경량 윈드 자켓 / 블랙,아우터,남성,SS25,428000,406600,0.05,1,406600,0.32
SHIN-260507-0521,2026-05-07,SHIN,신세계백화점,2,AMCR-SS-PT-102,테크니컬 슬림 팬츠 / 블랙,팬츠,여성,SS25,298000,298000,0,2,596000,0.32
LOTW-260507-0592,2026-05-07,LOTW,롯데백화점,1,AMCR-SS-AC-802,골프 글러브 / 블랙,잡화,유니,SS25,88000,88000,0,1,88000,0.32
LOTW-260507-0592,2026-05-07,LOTW,롯데백화점,2,AMCR-CR-PT-901,데일리 골프 팬츠 / 블랙,팬츠,여성,CARRY,268000,268000,0,1,268000,0.32
LOTW-260507-0592,2026-05-07,LOTW,롯데백화점,3,AMCR-SS-SK-502,플리츠 골프 스커트 / 네이비,스커트,여성,SS25,248000,248000,0,1,248000,0.32
KKLB-260507-0249,2026-05-07,KKLB,카카오톡 선물하기,1,AMCR-SS-PT-101,테크니컬 슬림 팬츠 / 화이트,팬츠,여성,SS25,298000,238400,0.2,1,238400,0.18
USA-260507-0312,2026-05-07,USA,해외(미국),1,AMCR-SS-PT-102,테크니컬 슬림 팬츠 / 블랙,팬츠,여성,SS25,298000,283100,0.05,1,283100,0.2
GLPS-260507-0457,2026-05-07,GLPS,골프장 프로샵,1,AMCR-SS-PT-103,테크니컬 슬림 팬츠 / 라이트그레이,팬츠,여성,SS25,298000,298000,0,1,298000,0.25
HYUN-260507-0456,2026-05-07,HYUN,현대백화점,1,AMCR-SS-PT-102,테크니컬 슬림 팬츠 / 블랙,팬츠,여성,SS25,298000,298000,0,1,298000,0.3
DTC-260507-0882,2026-05-07,DTC,자사몰,1,AMCR-SS-TS-402,쿨링 카라 반팔 티 / 스카이,상의,남성,SS25,218000,218000,0,1,218000,0.0
LOTW-260507-0593,2026-05-07,LOTW,롯데백화점,1,AMCR-SS-PT-202,스트레치 5포켓 팬츠 / 네이비,팬츠,남성,SS25,328000,311600,0.05,1,311600,0.32
USA-260507-0313,2026-05-07,USA,해외(미국),1,AMCR-SS-TS-401,쿨링 카라 반팔 티 / 차콜,상의,남성,SS25,218000,207100,0.05,1,207100,0.2
DTC-260507-0883,2026-05-07,DTC,자사몰,1,AMCR-SS-PT-201,스트레치 5포켓 팬츠 / 베이지,팬츠,남성,SS25,328000,328000,0,1,328000,0.0
ZGZG-260507-0196,2026-05-07,ZGZG,지그재그,1,AMCR-SS-OT-701,경량 윈드 자켓 / 블랙,아우터,남성,SS25,428000,342400,0.2,1,342400,0.2
ZGZG-260507-0196,2026-05-07,ZGZG,지그재그,2,AMCR-SS-PT-103,테크니컬 슬림 팬츠 / 라이트그레이,팬츠,여성,SS25,298000,253300,0.15,1,253300,0.2
LOTW-260507-0594,2026-05-07,LOTW,롯데백화점,1,AMCR-SS-PT-101,테크니컬 슬림 팬츠 / 화이트,팬츠,여성,SS25,298000,298000,0,1,298000,0.32
DTC-260508-0884,2026-05-08,DTC,자사몰,1,AMCR-SS-OT-601,경량 윈드 자켓 / 화이트,아우터,여성,SS25,398000,338300,0.15,1,338300,0.0
ZGZG-260508-0197,2026-05-08,ZGZG,지그재그,1,AMCR-SS-PT-102,테크니컬 슬림 팬츠 / 블랙,팬츠,여성,SS25,298000,253300,0.15,1,253300,0.2
ZGZG-260508-0197,2026-05-08,ZGZG,지그재그,2,AMCR-SS-PT-103,테크니컬 슬림 팬츠 / 라이트그레이,팬츠,여성,SS25,298000,253300,0.15,1,253300,0.2
SHIN-260508-0522,2026-05-08,SHIN,신세계백화점,1,AMCR-SS-PT-102,테크니컬 슬림 팬츠 / 블랙,팬츠,여성,SS25,298000,298000,0,1,298000,0.32
SHIN-260508-0522,2026-05-08,SHIN,신세계백화점,2,AMCR-SS-PT-102,테크니컬 슬림 팬츠 / 블랙,팬츠,여성,SS25,298000,268200,0.1,1,268200,0.32
SHIN-260508-0522,2026-05-08,SHIN,신세계백화점,3,AMCR-SS-PT-202,스트레치 5포켓 팬츠 / 네이비,팬츠,남성,SS25,328000,328000,0,1,328000,0.32
DTC-260508-0885,2026-05-08,DTC,자사몰,1,AMCR-SS-PT-103,테크니컬 슬림 팬츠 / 라이트그레이,팬츠,여성,SS25,298000,298000,0,1,298000,0.0
LOTW-260508-0595,2026-05-08,LOTW,롯데백화점,1,AMCR-SS-PT-201,스트레치 5포켓 팬츠 / 베이지,팬츠,남성,SS25,328000,328000,0,1,328000,0.32
ZGZG-260508-0198,2026-05-08,ZGZG,지그재그,1,AMCR-SS-TS-402,쿨링 카라 반팔 티 / 스카이,상의,남성,SS25,218000,174400,0.2,1,174400,0.2
DTC-260508-0886,2026-05-08,DTC,자사몰,1,AMCR-SS-DR-1001,원피스 골프 드레스 / 화이트,원피스,여성,SS25,348000,295800,0.15,1,295800,0.0
GLPS-260508-0458,2026-05-08,GLPS,골프장 프로샵,1,AMCR-SS-TS-402,쿨링 카라 반팔 티 / 스카이,상의,남성,SS25,218000,218000,0,1,218000,0.25
GLPS-260508-0458,2026-05-08,GLPS,골프장 프로샵,2,AMCR-SS-TS-301,메쉬 카라 반팔 티 / 화이트,상의,여성,SS25,198000,198000,0,1,198000,0.25
HYUN-260508-0457,2026-05-08,HYUN,현대백화점,1,AMCR-SS-SK-501,플리츠 골프 스커트 / 화이트,스커트,여성,SS25,248000,248000,0,1,248000,0.3
DTC-260508-0887,2026-05-08,DTC,자사몰,1,AMCR-SS-PT-102,테크니컬 슬림 팬츠 / 블랙,팬츠,여성,SS25,298000,268200,0.1,1,268200,0.0
GLPS-260508-0459,2026-05-08,GLPS,골프장 프로샵,1,AMCR-SS-PT-103,테크니컬 슬림 팬츠 / 라이트그레이,팬츠,여성,SS25,298000,268200,0.1,1,268200,0.25
GLPS-260508-0459,2026-05-08,GLPS,골프장 프로샵,2,AMCR-SS-PT-202,스트레치 5포켓 팬츠 / 네이비,팬츠,남성,SS25,328000,328000,0,1,328000,0.25
GLPS-260508-0460,2026-05-08,GLPS,골프장 프로샵,1,AMCR-SS-TS-301,메쉬 카라 반팔 티 / 화이트,상의,여성,SS25,198000,178200,0.1,1,178200,0.25
HYUN-260508-0458,2026-05-08,HYUN,현대백화점,1,AMCR-SS-SK-501,플리츠 골프 스커트 / 화이트,스커트,여성,SS25,248000,248000,0,1,248000,0.3
SHIN-260508-0523,2026-05-08,SHIN,신세계백화점,1,AMCR-SS-SK-501,플리츠 골프 스커트 / 화이트,스커트,여성,SS25,248000,235600,0.05,1,235600,0.32
SHIN-260508-0523,2026-05-08,SHIN,신세계백화점,2,AMCR-SS-TS-302,메쉬 카라 반팔 티 / 라일락,상의,여성,SS25,198000,178200,0.1,1,178200,0.32
JPN-260508-0320,2026-05-08,JPN,해외(일본),1,AMCR-SS-DR-1001,원피스 골프 드레스 / 화이트,원피스,여성,SS25,348000,348000,0,2,696000,0.22
GLPS-260508-0461,2026-05-08,GLPS,골프장 프로샵,1,AMCR-SS-SK-502,플리츠 골프 스커트 / 네이비,스커트,여성,SS25,248000,248000,0,1,248000,0.25
JPN-260508-0321,2026-05-08,JPN,해외(일본),1,AMCR-SS-PT-101,테크니컬 슬림 팬츠 / 화이트,팬츠,여성,SS25,298000,298000,0,1,298000,0.22
DTC-260508-0888,2026-05-08,DTC,자사몰,1,AMCR-CR-TS-902,베이직 카라 티 / 화이트,상의,여성,CARRY,178000,151300,0.15,1,151300,0.0
JPN-260508-0322,2026-05-08,JPN,해외(일본),1,AMCR-SS-TS-301,메쉬 카라 반팔 티 / 화이트,상의,여성,SS25,198000,188100,0.05,1,188100,0.22
JPN-260508-0322,2026-05-08,JPN,해외(일본),2,AMCR-SS-SK-501,플리츠 골프 스커트 / 화이트,스커트,여성,SS25,248000,248000,0,1,248000,0.22
USA-260508-0314,2026-05-08,USA,해외(미국),1,AMCR-SS-TS-402,쿨링 카라 반팔 티 / 스카이,상의,남성,SS25,218000,218000,0,1,218000,0.2
DTC-260508-0889,2026-05-08,DTC,자사몰,1,AMCR-SS-PT-201,스트레치 5포켓 팬츠 / 베이지,팬츠,남성,SS25,328000,278800,0.15,1,278800,0.0
KKLB-260508-0250,2026-05-08,KKLB,카카오톡 선물하기,1,AMCR-SS-PT-202,스트레치 5포켓 팬츠 / 네이비,팬츠,남성,SS25,328000,278800,0.15,1,278800,0.18
LOTW-260508-0596,2026-05-08,LOTW,롯데백화점,1,AMCR-SS-OT-701,경량 윈드 자켓 / 블랙,아우터,남성,SS25,428000,406600,0.05,1,406600,0.32
LOTW-260508-0596,2026-05-08,LOTW,롯데백화점,2,AMCR-SS-TS-302,메쉬 카라 반팔 티 / 라일락,상의,여성,SS25,198000,198000,0,1,198000,0.32
HYUN-260508-0459,2026-05-08,HYUN,현대백화점,1,AMCR-SS-PT-102,테크니컬 슬림 팬츠 / 블랙,팬츠,여성,SS25,298000,283100,0.05,1,283100,0.3
HYUN-260508-0459,2026-05-08,HYUN,현대백화점,2,AMCR-SS-PT-101,테크니컬 슬림 팬츠 / 화이트,팬츠,여성,SS25,298000,283100,0.05,1,283100,0.3
HYUN-260508-0459,2026-05-08,HYUN,현대백화점,3,AMCR-SS-TS-401,쿨링 카라 반팔 티 / 차콜,상의,남성,SS25,218000,207100,0.05,2,414200,0.3
DTC-260508-0890,2026-05-08,DTC,자사몰,1,AMCR-SS-PT-202,스트레치 5포켓 팬츠 / 네이비,팬츠,남성,SS25,328000,295200,0.1,1,295200,0.0
DTC-260508-0890,2026-05-08,DTC,자사몰,2,AMCR-SS-PT-103,테크니컬 슬림 팬츠 / 라이트그레이,팬츠,여성,SS25,298000,298000,0,1,298000,0.0
HYUN-260508-0460,2026-05-08,HYUN,현대백화점,1,AMCR-SS-PT-201,스트레치 5포켓 팬츠 / 베이지,팬츠,남성,SS25,328000,295200,0.1,1,295200,0.3
HYUN-260508-0460,2026-05-08,HYUN,현대백화점,2,AMCR-SS-PT-201,스트레치 5포켓 팬츠 / 베이지,팬츠,남성,SS25,328000,328000,0,1,328000,0.3
GLPS-260508-0462,2026-05-08,GLPS,골프장 프로샵,1,AMCR-SS-PT-103,테크니컬 슬림 팬츠 / 라이트그레이,팬츠,여성,SS25,298000,298000,0,1,298000,0.25
GLPS-260508-0462,2026-05-08,GLPS,골프장 프로샵,2,AMCR-SS-TS-302,메쉬 카라 반팔 티 / 라일락,상의,여성,SS25,198000,178200,0.1,1,178200,0.25
GLPS-260508-0462,2026-05-08,GLPS,골프장 프로샵,3,AMCR-SS-PT-201,스트레치 5포켓 팬츠 / 베이지,팬츠,남성,SS25,328000,295200,0.1,1,295200,0.25
HYUN-260508-0461,2026-05-08,HYUN,현대백화점,1,AMCR-SS-TS-402,쿨링 카라 반팔 티 / 스카이,상의,남성,SS25,218000,196200,0.1,1,196200,0.3
SHIN-260508-0524,2026-05-08,SHIN,신세계백화점,1,AMCR-SS-TS-401,쿨링 카라 반팔 티 / 차콜,상의,남성,SS25,218000,218000,0,1,218000,0.32
SHIN-260508-0524,2026-05-08,SHIN,신세계백화점,2,AMCR-SS-TS-302,메쉬 카라 반팔 티 / 라일락,상의,여성,SS25,198000,198000,0,1,198000,0.32
SHIN-260508-0525,2026-05-08,SHIN,신세계백화점,1,AMCR-SS-TS-301,메쉬 카라 반팔 티 / 화이트,상의,여성,SS25,198000,178200,0.1,1,178200,0.32
SHIN-260508-0525,2026-05-08,SHIN,신세계백화점,2,AMCR-SS-PT-101,테크니컬 슬림 팬츠 / 화이트,팬츠,여성,SS25,298000,298000,0,1,298000,0.32
DTC-260508-0891,2026-05-08,DTC,자사몰,1,AMCR-SS-AC-802,골프 글러브 / 블랙,잡화,유니,SS25,88000,88000,0,1,88000,0.0
SHIN-260508-0526,2026-05-08,SHIN,신세계백화점,1,AMCR-SS-SK-502,플리츠 골프 스커트 / 네이비,스커트,여성,SS25,248000,235600,0.05,1,235600,0.32
DTC-260508-0892,2026-05-08,DTC,자사몰,1,AMCR-SS-TS-302,메쉬 카라 반팔 티 / 라일락,상의,여성,SS25,198000,178200,0.1,1,178200,0.0
SHIN-260508-0527,2026-05-08,SHIN,신세계백화점,1,AMCR-SS-TS-402,쿨링 카라 반팔 티 / 스카이,상의,남성,SS25,218000,207100,0.05,1,207100,0.32
SHIN-260508-0527,2026-05-08,SHIN,신세계백화점,2,AMCR-SS-PT-202,스트레치 5포켓 팬츠 / 네이비,팬츠,남성,SS25,328000,295200,0.1,1,295200,0.32
SHIN-260508-0528,2026-05-08,SHIN,신세계백화점,1,AMCR-SS-OT-601,경량 윈드 자켓 / 화이트,아우터,여성,SS25,398000,378100,0.05,1,378100,0.32
DTC-260508-0893,2026-05-08,DTC,자사몰,1,AMCR-SS-SK-502,플리츠 골프 스커트 / 네이비,스커트,여성,SS25,248000,210800,0.15,1,210800,0.0
DTC-260508-0893,2026-05-08,DTC,자사몰,2,AMCR-CR-PT-901,데일리 골프 팬츠 / 블랙,팬츠,여성,CARRY,268000,241200,0.1,1,241200,0.0
DTC-260508-0894,2026-05-08,DTC,자사몰,1,AMCR-SS-TS-302,메쉬 카라 반팔 티 / 라일락,상의,여성,SS25,198000,198000,0,1,198000,0.0
