일자,사업부,카테고리,배송유형,거래액,순매출,주문건수
2026-03-28,그로서리,신선식품,쓱배송,134470000,131780000,3068
2026-03-28,그로서리,가공식품,새벽배송,86250000,84960000,2286
2026-03-28,그로서리,가공식품,쓱배송,92730000,91340000,2318
2026-03-28,그로서리,생수·음료,새벽배송,47840000,47360000,1732
2026-03-28,그로서리,생수·음료,쓱배송,58130000,57550000,2210
2026-03-28,그로서리,델리·베이커리,새벽배송,21430000,20890000,834
2026-03-28,그로서리,델리·베이커리,쓱배송,28150000,27450000,1072
2026-03-28,브랜드패션,명품·부티크,택배배송,144620000,26030000,188
2026-03-28,브랜드패션,패션의류,택배배송,132860000,29230000,1326
2026-03-28,브랜드패션,뷰티,택배배송,106470000,21290000,1727
2026-03-28,브랜드패션,스포츠·아웃도어,택배배송,64410000,13530000,785
2026-03-28,라이프스타일,가전·디지털,택배배송,197160000,13800000,637
2026-03-28,라이프스타일,리빙·주방,택배배송,92070000,11050000,1236
2026-03-28,라이프스타일,유아동,택배배송,59990000,7800000,1126
2026-03-28,라이프스타일,반려동물,택배배송,39720000,5160000,931
2026-03-29,그로서리,신선식품,새벽배송,110770000,108550000,2632
2026-03-29,그로서리,신선식품,쓱배송,143390000,140520000,3643
2026-03-29,그로서리,가공식품,새벽배송,84690000,83420000,2172
2026-03-29,그로서리,가공식품,쓱배송,106010000,104420000,2555
2026-03-29,그로서리,생수·음료,새벽배송,44020000,43580000,1495
2026-03-29,그로서리,생수·음료,쓱배송,57530000,56950000,1991
2026-03-29,그로서리,델리·베이커리,새벽배송,22490000,21930000,880
2026-03-29,그로서리,델리·베이커리,쓱배송,28060000,27360000,1166
2026-03-29,브랜드패션,명품·부티크,택배배송,131870000,23740000,158
2026-03-29,브랜드패션,패션의류,택배배송,116710000,25680000,1339
2026-03-29,브랜드패션,뷰티,택배배송,106320000,21260000,1654
2026-03-29,브랜드패션,스포츠·아웃도어,택배배송,60130000,12630000,624
2026-03-29,라이프스타일,가전·디지털,택배배송,194600000,13620000,622
2026-03-29,라이프스타일,리빙·주방,택배배송,94220000,11310000,1369
2026-03-29,라이프스타일,유아동,택배배송,59640000,7750000,1184
2026-03-29,라이프스타일,반려동물,택배배송,37510000,4880000,861
2026-03-30,그로서리,신선식품,새벽배송,106320000,104190000,2395
2026-03-30,그로서리,신선식품,쓱배송,138540000,135770000,3508
2026-03-30,그로서리,가공식품,새벽배송,73780000,72670000,1824
2026-03-30,그로서리,가공식품,쓱배송,91170000,89800000,2585
2026-03-30,그로서리,생수·음료,새벽배송,46930000,46460000,1609
2026-03-30,그로서리,생수·음료,쓱배송,51110000,50600000,2064
2026-03-30,그로서리,델리·베이커리,새벽배송,21170000,20640000,845
2026-03-30,그로서리,델리·베이커리,쓱배송,28510000,27800000,1213
2026-03-30,브랜드패션,명품·부티크,택배배송,113750000,20480000,144
2026-03-30,브랜드패션,패션의류,택배배송,111910000,24620000,1174
2026-03-30,브랜드패션,뷰티,택배배송,95590000,19120000,1415
2026-03-30,브랜드패션,스포츠·아웃도어,택배배송,54770000,11500000,600
2026-03-30,라이프스타일,가전·디지털,택배배송,191060000,13370000,593
2026-03-30,라이프스타일,리빙·주방,택배배송,86990000,10440000,1225
2026-03-30,라이프스타일,유아동,택배배송,57000000,7410000,1011
2026-03-30,라이프스타일,반려동물,택배배송,35590000,4630000,813
2026-03-31,그로서리,신선식품,새벽배송,97310000,95360000,2331
2026-03-31,그로서리,신선식품,쓱배송,123400000,120930000,3074
2026-03-31,그로서리,가공식품,새벽배송,69730000,68680000,1826
2026-03-31,그로서리,가공식품,쓱배송,94460000,93040000,2603
2026-03-31,그로서리,생수·음료,새벽배송,40590000,40180000,1402
2026-03-31,그로서리,생수·음료,쓱배송,48310000,47830000,1868
2026-03-31,그로서리,델리·베이커리,새벽배송,21500000,20960000,852
2026-03-31,그로서리,델리·베이커리,쓱배송,26020000,25370000,1020
2026-03-31,브랜드패션,명품·부티크,택배배송,124180000,22350000,157
2026-03-31,브랜드패션,패션의류,택배배송,116160000,25560000,1219
2026-03-31,브랜드패션,뷰티,택배배송,90030000,18010000,1452
2026-03-31,브랜드패션,스포츠·아웃도어,택배배송,58270000,12240000,622
2026-03-31,라이프스타일,가전·디지털,택배배송,171030000,11970000,460
2026-03-31,라이프스타일,리빙·주방,택배배송,80350000,9640000,1230
2026-03-31,라이프스타일,유아동,택배배송,49940000,6490000,998
2026-03-31,라이프스타일,반려동물,택배배송,35200000,4580000,817
2026-04-01,그로서리,신선식품,새벽배송,102370000,100320000,2708
2026-04-01,그로서리,신선식품,쓱배송,120910000,118490000,3064
2026-04-01,그로서리,가공식품,새벽배송,72110000,71030000,2087
2026-04-01,그로서리,가공식품,쓱배송,87310000,86000000,2379
2026-04-01,그로서리,생수·음료,새벽배송,41430000,41020000,1589
2026-04-01,그로서리,생수·음료,쓱배송,46980000,46510000,1826
2026-04-01,그로서리,델리·베이커리,새벽배송,20290000,19780000,893
2026-04-01,그로서리,델리·베이커리,쓱배송,25970000,25320000,1068
2026-04-01,브랜드패션,명품·부티크,택배배송,120970000,21770000,169
2026-04-01,브랜드패션,패션의류,택배배송,126270000,27780000,1277
2026-04-01,브랜드패션,뷰티,택배배송,100340000,20070000,1491
2026-04-01,브랜드패션,스포츠·아웃도어,택배배송,59170000,12430000,646
2026-04-01,라이프스타일,가전·디지털,택배배송,190850000,13360000,578
2026-04-01,라이프스타일,리빙·주방,택배배송,83070000,9970000,1244
2026-04-01,라이프스타일,유아동,택배배송,53460000,6950000,905
2026-04-01,라이프스타일,반려동물,택배배송,34120000,4440000,789
2026-04-02,그로서리,신선식품,새벽배송,97710000,95760000,2150
2026-04-02,그로서리,신선식품,쓱배송,128090000,125530000,3297
2026-04-02,그로서리,가공식품,새벽배송,71020000,69950000,1980
2026-04-02,그로서리,가공식품,쓱배송,84560000,83290000,2284
2026-04-02,그로서리,생수·음료,새벽배송,39970000,39570000,1595
2026-04-02,그로서리,생수·음료,쓱배송,47490000,47020000,1619
2026-04-02,그로서리,델리·베이커리,새벽배송,20410000,19900000,936
2026-04-02,그로서리,델리·베이커리,쓱배송,25520000,24880000,976
2026-04-02,브랜드패션,명품·부티크,택배배송,129680000,23340000,163
2026-04-02,브랜드패션,패션의류,택배배송,115340000,25370000,1170
2026-04-02,브랜드패션,뷰티,택배배송,100220000,20040000,1733
2026-04-02,브랜드패션,스포츠·아웃도어,택배배송,64690000,13580000,739
2026-04-02,라이프스타일,가전·디지털,택배배송,194940000,13650000,578
2026-04-02,라이프스타일,리빙·주방,택배배송,90930000,10910000,1412
2026-04-02,라이프스타일,유아동,택배배송,54770000,7120000,967
2026-04-02,라이프스타일,반려동물,택배배송,38080000,4950000,855
2026-04-03,그로서리,신선식품,새벽배송,104380000,102290000,2616
2026-04-03,그로서리,신선식품,쓱배송,133850000,131170000,3303
2026-04-03,그로서리,가공식품,새벽배송,76260000,75120000,1988
2026-04-03,그로서리,가공식품,쓱배송,88390000,87060000,2371
2026-04-03,그로서리,생수·음료,새벽배송,46080000,45620000,1554
2026-04-03,그로서리,생수·음료,쓱배송,53290000,52760000,2154
2026-04-03,그로서리,델리·베이커리,새벽배송,22160000,21610000,1001
2026-04-03,그로서리,델리·베이커리,쓱배송,25880000,25230000,1041
2026-04-03,브랜드패션,명품·부티크,택배배송,131980000,23760000,165
2026-04-03,브랜드패션,패션의류,택배배송,119820000,26360000,1285
2026-04-03,브랜드패션,뷰티,택배배송,105710000,21140000,1812
2026-04-03,브랜드패션,스포츠·아웃도어,택배배송,66210000,13900000,724
2026-04-03,라이프스타일,가전·디지털,택배배송,187120000,13100000,570
2026-04-03,라이프스타일,리빙·주방,택배배송,95510000,11460000,1271
2026-04-03,라이프스타일,유아동,택배배송,55730000,7240000,1123
2026-04-03,라이프스타일,반려동물,택배배송,35850000,4660000,844
2026-04-04,그로서리,신선식품,새벽배송,108460000,106290000,2544
2026-04-04,그로서리,신선식품,쓱배송,131810000,129170000,2946
2026-04-04,그로서리,가공식품,새벽배송,87410000,86100000,2196
2026-04-04,그로서리,가공식품,쓱배송,98000000,96530000,2656
2026-04-04,그로서리,생수·음료,새벽배송,43690000,43250000,1662
2026-04-04,그로서리,생수·음료,쓱배송,57900000,57320000,2029
2026-04-04,그로서리,델리·베이커리,새벽배송,23750000,23160000,984
2026-04-04,그로서리,델리·베이커리,쓱배송,28140000,27440000,1274
2026-04-04,브랜드패션,명품·부티크,택배배송,133340000,24000000,183
2026-04-04,브랜드패션,패션의류,택배배송,124290000,27340000,1271
2026-04-04,브랜드패션,뷰티,택배배송,110530000,22110000,1864
2026-04-04,브랜드패션,스포츠·아웃도어,택배배송,67010000,14070000,713
2026-04-04,라이프스타일,가전·디지털,택배배송,201310000,14090000,638
2026-04-04,라이프스타일,리빙·주방,택배배송,101820000,12220000,1348
2026-04-04,라이프스타일,유아동,택배배송,65040000,8460000,1228
2026-04-04,라이프스타일,반려동물,택배배송,40600000,5280000,933
2026-04-05,그로서리,신선식품,새벽배송,114170000,111890000,2595
2026-04-05,그로서리,신선식품,쓱배송,140210000,137410000,3512
2026-04-05,그로서리,가공식품,새벽배송,88660000,87330000,2264
2026-04-05,그로서리,가공식품,쓱배송,106930000,105330000,2718
2026-04-05,그로서리,생수·음료,새벽배송,49660000,49160000,1856
2026-04-05,그로서리,생수·음료,쓱배송,58820000,58230000,1990
2026-04-05,그로서리,델리·베이커리,새벽배송,23570000,22980000,959
2026-04-05,그로서리,델리·베이커리,쓱배송,27250000,26570000,1124
2026-04-05,브랜드패션,명품·부티크,택배배송,128940000,23210000,158
2026-04-05,브랜드패션,패션의류,택배배송,124010000,27280000,1285
2026-04-05,브랜드패션,뷰티,택배배송,102320000,20460000,1830
2026-04-05,브랜드패션,스포츠·아웃도어,택배배송,65980000,13860000,781
2026-04-05,라이프스타일,가전·디지털,택배배송,204000000,14280000,593
2026-04-05,라이프스타일,리빙·주방,택배배송,86620000,10390000,1237
2026-04-05,라이프스타일,유아동,택배배송,57620000,7490000,1132
2026-04-05,라이프스타일,반려동물,택배배송,40390000,5250000,800
2026-04-06,그로서리,신선식품,새벽배송,132790000,130130000,2880
2026-04-06,그로서리,신선식품,쓱배송,157820000,154660000,3639
2026-04-06,그로서리,가공식품,새벽배송,99070000,97580000,2458
2026-04-06,그로서리,가공식품,쓱배송,125960000,124070000,3325
2026-04-06,그로서리,생수·음료,새벽배송,54810000,54260000,1928
2026-04-06,그로서리,생수·음료,쓱배송,71820000,71100000,2469
2026-04-06,그로서리,델리·베이커리,새벽배송,25840000,25190000,990
2026-04-06,그로서리,델리·베이커리,쓱배송,34580000,33720000,1477
2026-04-06,브랜드패션,명품·부티크,택배배송,159920000,28790000,194
2026-04-06,브랜드패션,패션의류,택배배송,134200000,29520000,1428
2026-04-06,브랜드패션,뷰티,택배배송,108230000,21650000,1681
2026-04-06,브랜드패션,스포츠·아웃도어,택배배송,73200000,15370000,877
2026-04-06,라이프스타일,가전·디지털,택배배송,238130000,16670000,748
2026-04-06,라이프스타일,리빙·주방,택배배송,104580000,12550000,1521
2026-04-06,라이프스타일,유아동,택배배송,66630000,8660000,1166
2026-04-06,라이프스타일,반려동물,택배배송,44990000,5850000,873
2026-04-07,그로서리,신선식품,새벽배송,130950000,128330000,2892
2026-04-07,그로서리,신선식품,쓱배송,150500000,147490000,3362
2026-04-07,그로서리,가공식품,새벽배송,93510000,92110000,2661
2026-04-07,그로서리,가공식품,쓱배송,110070000,108420000,3161
2026-04-07,그로서리,생수·음료,새벽배송,47870000,47390000,1871
2026-04-07,그로서리,생수·음료,쓱배송,65460000,64810000,2569
2026-04-07,그로서리,델리·베이커리,새벽배송,25770000,25130000,1184
2026-04-07,그로서리,델리·베이커리,쓱배송,32520000,31710000,1403
2026-04-07,브랜드패션,명품·부티크,택배배송,161040000,28990000,199
2026-04-07,브랜드패션,패션의류,택배배송,148200000,32600000,1416
2026-04-07,브랜드패션,뷰티,택배배송,107370000,21470000,1919
2026-04-07,브랜드패션,스포츠·아웃도어,택배배송,72160000,15150000,884
2026-04-07,라이프스타일,가전·디지털,택배배송,221280000,15490000,638
2026-04-07,라이프스타일,리빙·주방,택배배송,103890000,12470000,1598
2026-04-07,라이프스타일,유아동,택배배송,63610000,8270000,1079
2026-04-07,라이프스타일,반려동물,택배배송,42420000,5510000,891
2026-04-08,그로서리,신선식품,새벽배송,125630000,123120000,3266
2026-04-08,그로서리,신선식품,쓱배송,139810000,137010000,3170
2026-04-08,그로서리,가공식품,새벽배송,91630000,90260000,2444
2026-04-08,그로서리,가공식품,쓱배송,107140000,105530000,2667
2026-04-08,그로서리,생수·음료,새벽배송,46870000,46400000,1907
2026-04-08,그로서리,생수·음료,쓱배송,63360000,62730000,2474
2026-04-08,그로서리,델리·베이커리,새벽배송,24470000,23860000,1004
2026-04-08,그로서리,델리·베이커리,쓱배송,28400000,27690000,1207
2026-04-08,브랜드패션,명품·부티크,택배배송,157110000,28280000,188
2026-04-08,브랜드패션,패션의류,택배배송,140690000,30950000,1431
2026-04-08,브랜드패션,뷰티,택배배송,118530000,23710000,1979
2026-04-08,브랜드패션,스포츠·아웃도어,택배배송,73620000,15460000,924
2026-04-08,라이프스타일,가전·디지털,택배배송,209670000,14680000,612
2026-04-08,라이프스타일,리빙·주방,택배배송,97160000,11660000,1432
2026-04-08,라이프스타일,유아동,택배배송,67560000,8780000,1290
2026-04-08,라이프스타일,반려동물,택배배송,45150000,5870000,884
2026-04-09,그로서리,신선식품,새벽배송,115070000,112770000,2872
2026-04-09,그로서리,신선식품,쓱배송,156000000,152880000,3450
2026-04-09,그로서리,가공식품,새벽배송,90180000,88830000,2192
2026-04-09,그로서리,가공식품,쓱배송,112680000,110990000,2789
2026-04-09,그로서리,생수·음료,새벽배송,48800000,48310000,1806
2026-04-09,그로서리,생수·음료,쓱배송,58880000,58290000,2209
2026-04-09,그로서리,델리·베이커리,새벽배송,25520000,24880000,1049
2026-04-09,그로서리,델리·베이커리,쓱배송,29130000,28400000,1301
2026-04-09,브랜드패션,명품·부티크,택배배송,153650000,27660000,185
2026-04-09,브랜드패션,패션의류,택배배송,148260000,32620000,1524
2026-04-09,브랜드패션,뷰티,택배배송,115660000,23130000,1716
2026-04-09,브랜드패션,스포츠·아웃도어,택배배송,76660000,16100000,866
2026-04-09,라이프스타일,가전·디지털,택배배송,220570000,15440000,617
2026-04-09,라이프스타일,리빙·주방,택배배송,107280000,12870000,1555
2026-04-09,라이프스타일,유아동,택배배송,72280000,9400000,1315
2026-04-09,라이프스타일,반려동물,택배배송,43810000,5700000,963
2026-04-10,그로서리,신선식품,새벽배송,132810000,130150000,3229
2026-04-10,그로서리,신선식품,쓱배송,161910000,158670000,3827
2026-04-10,그로서리,가공식품,새벽배송,91460000,90090000,2301
2026-04-10,그로서리,가공식품,쓱배송,112980000,111290000,3061
2026-04-10,그로서리,생수·음료,새벽배송,52790000,52260000,2171
2026-04-10,그로서리,생수·음료,쓱배송,61350000,60740000,2072
2026-04-10,그로서리,델리·베이커리,새벽배송,27750000,27060000,1248
2026-04-10,그로서리,델리·베이커리,쓱배송,31600000,30810000,1373
2026-04-10,브랜드패션,명품·부티크,택배배송,174450000,31400000,216
2026-04-10,브랜드패션,패션의류,택배배송,161900000,35620000,1694
2026-04-10,브랜드패션,뷰티,택배배송,122360000,24470000,1952
2026-04-10,브랜드패션,스포츠·아웃도어,택배배송,74080000,15560000,920
2026-04-10,라이프스타일,가전·디지털,택배배송,252000000,17640000,706
2026-04-10,라이프스타일,리빙·주방,택배배송,110520000,13260000,1677
2026-04-10,라이프스타일,유아동,택배배송,71860000,9340000,1254
2026-04-10,라이프스타일,반려동물,택배배송,45490000,5910000,1024
2026-04-11,그로서리,신선식품,새벽배송,134620000,131930000,3174
2026-04-11,그로서리,신선식품,쓱배송,179290000,175700000,4486
2026-04-11,그로서리,가공식품,새벽배송,96420000,94970000,2692
2026-04-11,그로서리,가공식품,쓱배송,119830000,118030000,3292
2026-04-11,그로서리,생수·음료,새벽배송,59560000,58960000,2076
2026-04-11,그로서리,생수·음료,쓱배송,70820000,70110000,2753
2026-04-11,그로서리,델리·베이커리,새벽배송,27050000,26370000,1192
2026-04-11,그로서리,델리·베이커리,쓱배송,33990000,33140000,1368
2026-04-11,브랜드패션,명품·부티크,택배배송,161890000,29140000,191
2026-04-11,브랜드패션,패션의류,택배배송,154190000,33920000,1697
2026-04-11,브랜드패션,뷰티,택배배송,124090000,24820000,1935
2026-04-11,브랜드패션,스포츠·아웃도어,택배배송,83280000,17490000,888
2026-04-11,라이프스타일,가전·디지털,택배배송,238580000,16700000,669
2026-04-11,라이프스타일,리빙·주방,택배배송,112400000,13490000,1638
2026-04-11,라이프스타일,유아동,택배배송,78260000,10170000,1459
2026-04-11,라이프스타일,반려동물,택배배송,46930000,6100000,995
2026-04-12,그로서리,신선식품,새벽배송,130580000,127970000,3350
2026-04-12,그로서리,신선식품,쓱배송,164910000,161610000,3639
2026-04-12,그로서리,가공식품,새벽배송,98110000,96640000,2583
2026-04-12,그로서리,가공식품,쓱배송,119130000,117340000,3477
2026-04-12,그로서리,생수·음료,새벽배송,61130000,60520000,2402
2026-04-12,그로서리,생수·음료,쓱배송,72480000,71760000,2929
2026-04-12,그로서리,델리·베이커리,새벽배송,28150000,27450000,1173
2026-04-12,그로서리,델리·베이커리,쓱배송,36930000,36010000,1485
2026-04-12,브랜드패션,명품·부티크,택배배송,157830000,28410000,202
2026-04-12,브랜드패션,패션의류,택배배송,142720000,31400000,1570
2026-04-12,브랜드패션,뷰티,택배배송,121230000,24250000,1960
2026-04-12,브랜드패션,스포츠·아웃도어,택배배송,81460000,17110000,925
2026-04-12,라이프스타일,가전·디지털,택배배송,232840000,16300000,671
2026-04-12,라이프스타일,리빙·주방,택배배송,111780000,13410000,1565
2026-04-12,라이프스타일,유아동,택배배송,69690000,9060000,1235
2026-04-12,라이프스타일,반려동물,택배배송,46670000,6070000,1025
2026-04-13,그로서리,신선식품,새벽배송,109960000,107760000,2410
2026-04-13,그로서리,신선식품,쓱배송,130150000,127550000,2911
2026-04-13,그로서리,가공식품,새벽배송,82580000,81340000,2090
2026-04-13,그로서리,가공식품,쓱배송,96690000,95240000,2821
2026-04-13,그로서리,생수·음료,새벽배송,47960000,47480000,1657
2026-04-13,그로서리,생수·음료,쓱배송,56370000,55810000,1985
2026-04-13,그로서리,델리·베이커리,새벽배송,24450000,23840000,954
2026-04-13,그로서리,델리·베이커리,쓱배송,29660000,28920000,1220
2026-04-13,브랜드패션,명품·부티크,택배배송,120470000,21680000,170
2026-04-13,브랜드패션,패션의류,택배배송,124320000,27350000,1217
2026-04-13,브랜드패션,뷰티,택배배송,99570000,19910000,1604
2026-04-13,브랜드패션,스포츠·아웃도어,택배배송,56860000,11940000,589
2026-04-13,라이프스타일,가전·디지털,택배배송,191980000,13440000,564
2026-04-13,라이프스타일,리빙·주방,택배배송,84850000,10180000,1132
2026-04-13,라이프스타일,유아동,택배배송,54220000,7050000,925
2026-04-13,라이프스타일,반려동물,택배배송,37020000,4810000,793
2026-04-14,그로서리,신선식품,새벽배송,98550000,96580000,2254
2026-04-14,그로서리,신선식품,쓱배송,121500000,119070000,2853
2026-04-14,그로서리,가공식품,새벽배송,71550000,70480000,2052
2026-04-14,그로서리,가공식품,쓱배송,86680000,85380000,2431
2026-04-14,그로서리,생수·음료,새벽배송,44530000,44080000,1568
2026-04-14,그로서리,생수·음료,쓱배송,52330000,51810000,1815
2026-04-14,그로서리,델리·베이커리,새벽배송,20190000,19690000,836
2026-04-14,그로서리,델리·베이커리,쓱배송,26220000,25560000,1015
2026-04-14,브랜드패션,명품·부티크,택배배송,127080000,22870000,163
2026-04-14,브랜드패션,패션의류,택배배송,120010000,26400000,1230
2026-04-14,브랜드패션,뷰티,택배배송,92160000,18430000,1379
2026-04-14,브랜드패션,스포츠·아웃도어,택배배송,62490000,13120000,747
2026-04-14,라이프스타일,가전·디지털,택배배송,183020000,12810000,558
2026-04-14,라이프스타일,리빙·주방,택배배송,80750000,9690000,1252
2026-04-14,라이프스타일,유아동,택배배송,51350000,6680000,929
2026-04-14,라이프스타일,반려동물,택배배송,36840000,4790000,823
2026-04-15,그로서리,신선식품,새벽배송,103740000,101670000,2547
2026-04-15,그로서리,신선식품,쓱배송,116900000,114560000,2780
2026-04-15,그로서리,가공식품,새벽배송,76770000,75620000,1842
2026-04-15,그로서리,가공식품,쓱배송,93460000,92060000,2549
2026-04-15,그로서리,생수·음료,새벽배송,39040000,38650000,1526
2026-04-15,그로서리,생수·음료,쓱배송,48710000,48220000,1856
2026-04-15,그로서리,델리·베이커리,새벽배송,20620000,20100000,793
2026-04-15,그로서리,델리·베이커리,쓱배송,23460000,22870000,964
2026-04-15,브랜드패션,명품·부티크,택배배송,125940000,22670000,152
2026-04-15,브랜드패션,패션의류,택배배송,123390000,27150000,1176
2026-04-15,브랜드패션,뷰티,택배배송,93330000,18670000,1630
2026-04-15,브랜드패션,스포츠·아웃도어,택배배송,63270000,13290000,667
2026-04-15,라이프스타일,가전·디지털,택배배송,180090000,12610000,525
2026-04-15,라이프스타일,리빙·주방,택배배송,87530000,10500000,1168
2026-04-15,라이프스타일,유아동,택배배송,58010000,7540000,1117
2026-04-15,라이프스타일,반려동물,택배배송,34580000,4500000,697
2026-04-16,그로서리,신선식품,새벽배송,96730000,94800000,2137
2026-04-16,그로서리,신선식품,쓱배송,122180000,119740000,2925
2026-04-16,그로서리,가공식품,새벽배송,76380000,75230000,2161
2026-04-16,그로서리,가공식품,쓱배송,94090000,92680000,2326
2026-04-16,그로서리,생수·음료,새벽배송,44550000,44100000,1760
2026-04-16,그로서리,생수·음료,쓱배송,49440000,48950000,1776
2026-04-16,그로서리,델리·베이커리,새벽배송,21460000,20920000,873
2026-04-16,그로서리,델리·베이커리,쓱배송,24200000,23600000,952
2026-04-16,브랜드패션,명품·부티크,택배배송,123370000,22210000,162
2026-04-16,브랜드패션,패션의류,택배배송,124180000,27320000,1248
2026-04-16,브랜드패션,뷰티,택배배송,92030000,18410000,1462
2026-04-16,브랜드패션,스포츠·아웃도어,택배배송,59500000,12500000,622
2026-04-16,라이프스타일,가전·디지털,택배배송,178360000,12490000,570
2026-04-16,라이프스타일,리빙·주방,택배배송,91760000,11010000,1196
2026-04-16,라이프스타일,유아동,택배배송,55110000,7160000,1073
2026-04-16,라이프스타일,반려동물,택배배송,36700000,4770000,799
2026-04-17,그로서리,신선식품,새벽배송,100730000,98720000,2520
2026-04-17,그로서리,신선식품,쓱배송,137070000,134330000,3314
2026-04-17,그로서리,가공식품,새벽배송,72590000,71500000,1952
2026-04-17,그로서리,가공식품,쓱배송,95640000,94210000,2556
2026-04-17,그로서리,생수·음료,새벽배송,44560000,44110000,1681
2026-04-17,그로서리,생수·음료,쓱배송,54730000,54180000,1959
2026-04-17,그로서리,델리·베이커리,새벽배송,22680000,22110000,876
2026-04-17,그로서리,델리·베이커리,쓱배송,26700000,26030000,1036
2026-04-17,브랜드패션,명품·부티크,택배배송,144010000,25920000,197
2026-04-17,브랜드패션,패션의류,택배배송,119140000,26210000,1168
2026-04-17,브랜드패션,뷰티,택배배송,98730000,19750000,1719
2026-04-17,브랜드패션,스포츠·아웃도어,택배배송,64400000,13520000,755
2026-04-17,라이프스타일,가전·디지털,택배배송,209690000,14680000,617
2026-04-17,라이프스타일,리빙·주방,택배배송,87480000,10500000,1323
2026-04-17,라이프스타일,유아동,택배배송,59640000,7750000,1058
2026-04-17,라이프스타일,반려동물,택배배송,39600000,5150000,833
2026-04-18,그로서리,신선식품,새벽배송,118960000,116580000,2649
2026-04-18,그로서리,신선식품,쓱배송,144560000,141670000,3590
2026-04-18,그로서리,가공식품,새벽배송,84340000,83070000,2421
2026-04-18,그로서리,가공식품,쓱배송,102190000,100660000,2607
2026-04-18,그로서리,생수·음료,새벽배송,48400000,47920000,1960
2026-04-18,그로서리,생수·음료,쓱배송,53390000,52860000,1806
2026-04-18,그로서리,델리·베이커리,새벽배송,22640000,22070000,1038
2026-04-18,그로서리,델리·베이커리,쓱배송,29320000,28590000,1146
2026-04-18,브랜드패션,명품·부티크,택배배송,149270000,26870000,202
2026-04-18,브랜드패션,패션의류,택배배송,136790000,30090000,1510
2026-04-18,브랜드패션,뷰티,택배배송,114500000,22900000,1752
2026-04-18,브랜드패션,스포츠·아웃도어,택배배송,64160000,13470000,697
2026-04-18,라이프스타일,가전·디지털,택배배송,197900000,13850000,559
2026-04-18,라이프스타일,리빙·주방,택배배송,100100000,12010000,1371
2026-04-18,라이프스타일,유아동,택배배송,58610000,7620000,1137
2026-04-18,라이프스타일,반려동물,택배배송,40260000,5230000,915
2026-04-19,그로서리,신선식품,새벽배송,121040000,118620000,2958
2026-04-19,그로서리,신선식품,쓱배송,146870000,143930000,3471
2026-04-19,그로서리,가공식품,새벽배송,86880000,85580000,2277
2026-04-19,그로서리,가공식품,쓱배송,102480000,100940000,2954
2026-04-19,그로서리,생수·음료,새벽배송,46290000,45830000,1707
2026-04-19,그로서리,생수·음료,쓱배송,62090000,61470000,2455
2026-04-19,그로서리,델리·베이커리,새벽배송,23410000,22820000,944
2026-04-19,그로서리,델리·베이커리,쓱배송,29840000,29090000,1228
2026-04-19,브랜드패션,명품·부티크,택배배송,140930000,25370000,165
2026-04-19,브랜드패션,패션의류,택배배송,131330000,28890000,1404
2026-04-19,브랜드패션,뷰티,택배배송,107040000,21410000,1785
2026-04-19,브랜드패션,스포츠·아웃도어,택배배송,64480000,13540000,670
2026-04-19,라이프스타일,가전·디지털,택배배송,194400000,13610000,621
2026-04-19,라이프스타일,리빙·주방,택배배송,90890000,10910000,1199
2026-04-19,라이프스타일,유아동,택배배송,60760000,7900000,1115
2026-04-19,라이프스타일,반려동물,택배배송,36380000,4730000,744
2026-04-20,그로서리,신선식품,새벽배송,105690000,103580000,2422
2026-04-20,그로서리,신선식품,쓱배송,140570000,137760000,3485
2026-04-20,그로서리,가공식품,새벽배송,79520000,78330000,2102
2026-04-20,그로서리,가공식품,쓱배송,95570000,94140000,2318
2026-04-20,그로서리,생수·음료,새벽배송,44200000,43760000,1605
2026-04-20,그로서리,생수·음료,쓱배송,55970000,55410000,2041
2026-04-20,그로서리,델리·베이커리,새벽배송,22130000,21580000,920
2026-04-20,그로서리,델리·베이커리,쓱배송,29820000,29070000,1185
2026-04-20,브랜드패션,명품·부티크,택배배송,118760000,21380000,141
2026-04-20,브랜드패션,패션의류,택배배송,111310000,24490000,1131
2026-04-20,브랜드패션,뷰티,택배배송,101850000,20370000,1713
2026-04-20,브랜드패션,스포츠·아웃도어,택배배송,64480000,13540000,709
2026-04-20,라이프스타일,가전·디지털,택배배송,182100000,12750000,501
2026-04-20,라이프스타일,리빙·주방,택배배송,80000000,9600000,1089
2026-04-20,라이프스타일,유아동,택배배송,52890000,6880000,896
2026-04-20,라이프스타일,반려동물,택배배송,36340000,4720000,834
2026-04-21,그로서리,신선식품,새벽배송,111130000,108910000,2789
2026-04-21,그로서리,신선식품,쓱배송,131700000,129070000,3402
2026-04-21,그로서리,가공식품,새벽배송,71720000,70640000,1879
2026-04-21,그로서리,가공식품,쓱배송,89470000,88130000,2162
2026-04-21,그로서리,생수·음료,새벽배송,41810000,41390000,1714
2026-04-21,그로서리,생수·음료,쓱배송,54250000,53710000,1937
2026-04-21,그로서리,델리·베이커리,새벽배송,20220000,19710000,922
2026-04-21,그로서리,델리·베이커리,쓱배송,27350000,26670000,1090
2026-04-21,브랜드패션,명품·부티크,택배배송,131870000,23740000,166
2026-04-21,브랜드패션,패션의류,택배배송,111600000,24550000,1064
2026-04-21,브랜드패션,뷰티,택배배송,88360000,17670000,1359
